Session Marker Log - Subject 006 - POST Assessment
Date/Time: 2025-07-08 14:06:17
======================================================================

Relative Time (s) | Marker
--------------------------------------------------
        17.2282 | 32
        20.2954 | 48
        23.3618 | 208
        24.0344 | 224
        25.1285 | 32
        28.1124 | 64
        31.1788 | 208
        32.9645 | 224
        34.0456 | 32
        37.3960 | 64
        40.4627 | 208
        41.0093 | 240
        42.0966 | 32
        45.4464 | 48
        48.5130 | 208
        49.4556 | 224
        50.5466 | 32
        54.5139 | 64
        57.5801 | 208
        59.4001 | 224
        60.4804 | 32
        63.7139 | 48
        66.7811 | 208
        67.4796 | 224
        68.5642 | 32
        71.4644 | 48
        74.5310 | 208
        74.9571 | 224
        76.0480 | 32
        78.8816 | 64
        81.9483 | 208
        82.8573 | 224
        83.9483 | 32
        88.0819 | 48
        91.1492 | 208
        91.8179 | 224
        92.8988 | 32
        95.8655 | 64
        98.9327 | 208
        99.9016 | 224
       100.9826 | 32
       104.1660 | 48
       107.2332 | 208
       108.6556 | 224
       109.7498 | 32
       113.2667 | 64
       116.3333 | 208
       117.9987 | 224
       119.0836 | 32
       122.3005 | 64
       125.3671 | 208
       125.8254 | 240
       126.9175 | 32
       130.3018 | 48
       133.3672 | 208
       133.9158 | 224
       135.0015 | 32
       138.0349 | 64
       141.1013 | 208
       142.4026 | 224
       143.4851 | 32
       146.4017 | 48
       149.4683 | 208
       150.0466 | 224
       151.1356 | 32
       154.2521 | 64
       157.3191 | 208
       158.5603 | 224
       159.6524 | 32
       162.5362 | 48
       165.6023 | 208
       166.0618 | 224
       167.1528 | 32
       171.0861 | 64
       174.1533 | 208
       174.6413 | 224
       175.7360 | 32
       179.5035 | 48
       182.5703 | 208
       183.2084 | 224
       184.3034 | 32
       187.6548 | 48
       190.7206 | 208
       191.1171 | 224
       192.2038 | 32
       195.7210 | 64
       198.7871 | 208
       199.3352 | 224
       200.4215 | 32
       204.1379 | 48
       207.2047 | 208
       209.2915 | 224
       210.3718 | 32
       214.3385 | 64
       217.4054 | 208
       218.0136 | 224
       219.1052 | 32
       222.7220 | 64
       225.7888 | 208
       226.8494 | 224
       227.9391 | 32
       230.7892 | 48
       233.8567 | 208
       235.2519 | 224
       236.3396 | 32
       240.0400 | 64
       243.1067 | 208
       243.8363 | 224
       244.9236 | 32
       248.7571 | 48
       251.8236 | 208
       252.5234 | 224
       253.6071 | 32
       256.7241 | 64
       259.7909 | 208
       261.1867 | 224
       262.2744 | 32
       265.0581 | 48
       268.1245 | 208
       269.7583 | 224
       270.8413 | 32
       273.7081 | 48
       276.7750 | 208
       277.8979 | 224
       278.9918 | 32
       283.0753 | 64
       286.1420 | 208
       287.6880 | 224
       288.7757 | 32
       291.7426 | 64
       294.8092 | 208
       295.5372 | 224
       296.6262 | 32
       299.8266 | 48
       302.8928 | 208
       303.6506 | 224
       304.7432 | 32
       308.6268 | 64
       311.6934 | 208
       312.6367 | 240
       313.7269 | 32
       317.2273 | 48
       320.2942 | 208
       322.0225 | 224
       323.1109 | 32
       325.8778 | 48
       328.9443 | 208
       330.7898 | 224
       331.8781 | 32
       335.1779 | 64
       338.2450 | 208
       339.0031 | 224
       340.0947 | 32
       342.9286 | 48
       345.9956 | 208
       346.7249 | 224
       347.8121 | 32
       350.5123 | 64
       353.5794 | 208
       354.2994 | 224
