Session Marker Log - Subject 033 - PRE Assessment
Date/Time: 2025-07-30 15:30:54
======================================================================

Relative Time (s) | Marker
--------------------------------------------------
       209.3389 | 2
       212.7226 | 3
       215.7891 | 13
       219.6284 | 14
       220.7229 | 2
       223.6564 | 4
       226.7234 | 13
       230.9264 | 15
       232.0069 | 2
       235.4238 | 4
       238.4904 | 13
       245.1715 | 15
       246.2576 | 2
       249.5745 | 3
       252.6409 | 13
       257.4195 | 14
       258.5084 | 2
       261.5582 | 4
       264.6257 | 13
       268.5309 | 15
       269.6250 | 2
       272.9756 | 3
       276.0421 | 13
       280.2789 | 14
       281.3592 | 2
       284.0429 | 3
       287.1096 | 13
       289.8351 | 15
       290.9270 | 2
       293.9102 | 4
       296.9768 | 13
       299.9755 | 15
       301.0609 | 2
       305.2282 | 3
       308.2944 | 13
       311.9241 | 14
       313.0111 | 2
       316.2281 | 4
       319.2943 | 13
       322.7446 | 14
       323.8282 | 2
       326.9119 | 3
       329.9786 | 13
       332.7386 | 14
       333.8289 | 2
       337.5622 | 4
       340.6292 | 13
       342.9957 | 14
       344.0796 | 2
       347.2297 | 4
       350.2963 | 13
       353.2353 | 14
       354.3301 | 2
       358.4466 | 3
       361.5135 | 13
       363.7616 | 14
       364.8466 | 2
       368.2474 | 4
       371.3138 | 13
       374.1552 | 14
       375.2474 | 2
       378.7475 | 3
       381.8142 | 13
       384.8106 | 14
       385.8982 | 2
       388.8816 | 4
       391.9484 | 13
       393.6453 | 14
       394.7320 | 2
       398.3653 | 3
       401.4326 | 13
       403.8247 | 14
       404.9156 | 2
       407.7828 | 4
       410.8494 | 13
       415.6020 | 15
       416.6831 | 2
       420.1831 | 3
       423.2503 | 13
       425.9449 | 14
       427.0335 | 2
       430.0507 | 3
       433.1173 | 13
       437.1792 | 14
       438.2673 | 2
       442.2010 | 4
       445.2681 | 13
       448.8039 | 15
       449.8847 | 2
       453.5020 | 3
       456.5684 | 13
       459.3333 | 14
       460.4188 | 2
       464.5702 | 4
       467.6357 | 13
       469.3646 | 15
       470.4524 | 2
       474.2858 | 4
       477.3529 | 13
       479.5033 | 15
       480.5863 | 2
       484.7198 | 3
       487.7868 | 13
       490.7243 | 14
       491.8039 | 2
       495.0539 | 4
       498.1205 | 13
       500.5119 | 15
       501.6037 | 2
       505.2876 | 3
       508.3543 | 13
       510.4159 | 14
       511.5048 | 2
       515.1383 | 4
       518.2051 | 13
       521.5073 | 15
       522.5884 | 2
       525.8217 | 3
       528.8890 | 13
       531.1930 | 14
       532.2724 | 2
       535.6891 | 3
       538.7560 | 13
       540.9383 | 14
       542.0226 | 2
       545.5564 | 4
       548.6237 | 13
       553.5868 | 15
       554.6734 | 2
       558.0734 | 4
       561.1403 | 13
       564.0160 | 15
       565.1073 | 2
       568.4744 | 3
       571.5413 | 13
       573.6905 | 14
       574.7749 | 2
       578.3414 | 4
       581.4080 | 13
       583.0164 | 15
       584.1086 | 2
       588.2088 | 3
       591.2755 | 13
       594.4841 | 14
       595.5754 | 2
       598.5592 | 3
       601.6260 | 13
       603.4766 | 14
       604.5598 | 2
       608.1598 | 4
       611.2263 | 13
       613.5307 | 15
       614.6097 | 2
       618.6934 | 3
       621.7605 | 13
       623.9411 | 14
       625.0273 | 2
       627.7275 | 4
       630.7943 | 13
       632.0719 | 15
