Session Marker Log - Subject 019 - POST Assessment
Date/Time: 2025-07-11 16:06:17
======================================================================

Relative Time (s) | Marker
--------------------------------------------------
        23.4122 | 2
        27.4126 | 3
        30.4796 | 13
        34.9817 | 14
        36.0630 | 2
        39.2299 | 4
        42.2968 | 13
        44.6294 | 14
        45.7134 | 2
        48.8136 | 4
        51.8804 | 13
        52.9410 | 14
        54.0306 | 2
        57.5806 | 3
        60.6472 | 13
        61.9839 | 14
        63.0646 | 2
        66.9480 | 4
        70.0147 | 13
        73.9478 | 14
        75.0318 | 2
        78.4484 | 3
        81.5149 | 13
        82.5300 | 14
        83.6155 | 2
        86.3328 | 3
        89.3991 | 13
        90.7638 | 14
        91.8489 | 2
        95.6327 | 4
        98.6995 | 13
       100.2125 | 14
       101.2997 | 2
       104.8000 | 3
       107.8666 | 13
       108.8071 | 14
       109.8998 | 2
       113.8669 | 4
       116.9336 | 13
       118.4794 | 14
       119.5673 | 2
       122.3672 | 3
       125.4341 | 13
       126.5567 | 14
       127.6513 | 2
       131.7682 | 4
       134.8347 | 13
       137.1073 | 14
       138.2015 | 2
       142.1686 | 4
       145.2353 | 13
       146.8400 | 15
       147.9357 | 2
       151.5855 | 3
       154.6522 | 13
       156.2860 | 14
       157.3695 | 2
       161.0864 | 4
       164.1529 | 13
       166.0886 | 15
       167.1693 | 2
       169.9037 | 3
       172.9701 | 13
       173.7890 | 14
       174.8699 | 2
       178.3038 | 4
       181.3705 | 13
       182.7625 | 14
       183.8541 | 2
       187.1542 | 3
       190.2207 | 13
       191.1015 | 14
       192.1876 | 2
       195.1393 | 4
       198.2047 | 13
       202.8361 | 14
       203.9214 | 2
       207.0718 | 3
       210.1389 | 13
       212.5886 | 14
       213.6720 | 2
       217.5728 | 3
       220.6390 | 13
       222.3711 | 14
       223.4559 | 2
       227.2059 | 4
       230.2728 | 13
       232.1548 | 14
       233.2401 | 2
       236.7734 | 3
       239.8401 | 13
       240.7885 | 14
       241.8734 | 2
       245.9410 | 4
       249.0073 | 13
       250.8532 | 14
       251.9407 | 2
       255.2911 | 4
       258.3580 | 13
       259.4527 | 14
       260.5415 | 2
       264.7082 | 3
       267.7749 | 13
       269.8040 | 14
       270.8920 | 2
       274.6587 | 4
       277.7257 | 13
       278.9998 | 14
       280.0919 | 2
       283.6927 | 3
       286.7591 | 13
       289.8483 | 14
       290.9427 | 2
       293.8766 | 4
       296.9431 | 13
       297.9749 | 14
       299.0600 | 2
       302.5769 | 3
       305.6435 | 13
       306.7365 | 14
       307.8274 | 2
       310.6439 | 3
       313.7108 | 13
       314.5305 | 14
       315.6106 | 2
       318.4939 | 4
       321.5613 | 13
       322.6537 | 15
       323.7445 | 2
       327.7945 | 4
       330.8616 | 13
       333.2823 | 14
       334.3619 | 2
       337.8452 | 3
       340.9119 | 13
       342.1542 | 14
       343.2456 | 2
       346.7459 | 4
       349.8128 | 13
       351.6280 | 14
       352.7124 | 2
       356.5965 | 3
       359.6630 | 13
       361.5986 | 14
       362.6802 | 2
       366.2137 | 3
       369.2801 | 13
       373.4218 | 14
       374.5139 | 2
       377.3975 | 4
       380.4644 | 13
       382.0686 | 14
       383.1641 | 2
       386.1812 | 3
       389.2478 | 13
       390.2187 | 14
       391.2980 | 2
       394.9655 | 4
       398.0317 | 13
       399.2762 | 14
