Session Marker Log - Subject 009 - POST Assessment
Date/Time: 2025-07-09 14:02:01
======================================================================

Relative Time (s) | Marker
--------------------------------------------------
        20.2616 | 2
        24.3615 | 3
        27.4285 | 13
        28.4942 | 14
        29.5790 | 2
        32.8623 | 4
        35.9289 | 13
        36.4167 | 15
        37.4957 | 2
        40.7297 | 4
        43.7961 | 13
        45.2213 | 15
        46.3129 | 2
        50.1966 | 3
        53.2635 | 13
        55.9553 | 14
        57.0468 | 2
        60.6808 | 4
        63.7468 | 13
        64.2272 | 14
        65.3137 | 2
        68.8309 | 3
        71.8974 | 13
        73.0497 | 14
        74.1314 | 2
        77.3477 | 3
        80.4144 | 13
        81.2627 | 14
        82.3480 | 2
        85.5649 | 4
        88.6317 | 13
        88.9980 | 15
        90.0816 | 2
        93.4321 | 3
        96.4989 | 13
        97.1715 | 14
        98.2657 | 2
       102.1326 | 4
       105.1992 | 13
       106.0488 | 14
       107.1325 | 2
       110.3496 | 3
       113.4163 | 13
       114.1166 | 14
       115.1996 | 2
       118.5838 | 4
       121.6500 | 13
       122.6202 | 14
       123.7000 | 2
       126.9003 | 4
       129.9672 | 13
       130.6979 | 14
       131.7840 | 2
       135.4507 | 3
       138.5174 | 13
       139.7601 | 14
       140.8511 | 2
       144.1515 | 4
       147.2180 | 13
       147.9184 | 14
       149.0014 | 2
       152.8852 | 3
       155.9519 | 13
       159.0990 | 14
       160.1855 | 2
       164.0353 | 4
       167.1019 | 13
       167.9224 | 14
       169.0025 | 2
       171.7528 | 3
       174.8195 | 13
       175.7608 | 14
       176.8527 | 2
       179.7197 | 4
       182.7864 | 13
       183.7591 | 15
       184.8531 | 2
       188.9036 | 3
       191.9702 | 13
       194.3909 | 14
       195.4701 | 2
       199.1208 | 3
       202.1875 | 13
       203.3695 | 14
       204.4547 | 2
       208.4218 | 4
       211.4880 | 13
       212.4577 | 14
       213.5379 | 2
       217.3384 | 3
       220.4055 | 13
       222.9769 | 14
       224.0725 | 2
       227.1235 | 4
       230.1888 | 13
       231.4927 | 14
       232.5723 | 2
       236.0562 | 4
       239.1230 | 13
       241.8787 | 14
       242.9730 | 2
       246.0735 | 3
       249.1398 | 13
       250.5359 | 14
       251.6238 | 2
       254.8907 | 4
       257.9572 | 13
       258.8391 | 14
       259.9241 | 2
       263.8743 | 3
       266.9408 | 13
       267.6691 | 14
       268.7580 | 2
       272.2247 | 4
       275.2912 | 13
       276.1709 | 14
       277.2584 | 2
       281.2250 | 3
       284.2919 | 13
       284.9303 | 14
       286.0254 | 2
       288.9089 | 3
       291.9752 | 13
       292.6729 | 14
       293.7591 | 2
       297.6755 | 4
       300.7426 | 13
       301.2004 | 15
       302.2928 | 2
       305.3100 | 4
       308.3763 | 13
       309.0746 | 14
       310.1601 | 2
       313.4266 | 3
       316.4939 | 13
       317.5878 | 14
       318.6771 | 2
       321.9605 | 4
       325.0274 | 13
       326.6006 | 14
       327.6940 | 2
       330.8613 | 3
       333.9276 | 13
       335.7152 | 14
       336.7943 | 2
       339.6281 | 3
       342.6947 | 13
       343.2425 | 14
       344.3284 | 2
       347.9448 | 4
       351.0115 | 13
       351.9208 | 14
       353.0124 | 2
       356.2788 | 3
       359.3459 | 13
       359.8329 | 14
       360.9124 | 2
       364.5629 | 4
       367.6294 | 13
       368.2693 | 15
