Session Marker Log - Subject 044 - POST Assessment
Date/Time: 2025-08-22 12:28:54
======================================================================

Relative Time (s) | Marker
--------------------------------------------------
        28.9126 | 32
        31.7623 | 48
        34.8293 | 208
        35.4387 | 224
        36.5292 | 32
        40.1130 | 64
        43.1798 | 208
        43.9720 | 224
        45.0627 | 32
        48.3630 | 64
        51.4305 | 208
        53.0958 | 224
        54.1809 | 32
        57.6139 | 48
        60.6808 | 208
        61.4725 | 224
        62.5641 | 32
        65.9972 | 64
        69.0643 | 208
        70.0337 | 224
        71.1153 | 32
        74.2313 | 48
        77.2983 | 208
        78.2689 | 224
        79.3481 | 32
        83.2984 | 48
        86.3651 | 208
        87.4269 | 224
        88.5155 | 32
        91.7987 | 64
        94.8658 | 208
        95.3831 | 224
        96.4658 | 32
        99.1992 | 48
       102.2665 | 208
       103.0563 | 224
       104.1494 | 32
       108.1333 | 64
       111.1997 | 208
       112.1700 | 224
       113.2502 | 32
       116.6337 | 48
       119.7004 | 208
       121.0943 | 224
       122.1839 | 32
       125.2341 | 64
       128.3008 | 208
       129.1815 | 224
       130.2678 | 32
       133.8678 | 64
       136.9345 | 208
       137.5427 | 224
       138.6344 | 32
       142.6687 | 48
       145.7354 | 208
       146.5532 | 224
       147.6352 | 32
       150.8519 | 64
       153.9191 | 208
       154.6208 | 224
       155.7024 | 32
       158.9357 | 48
       162.0024 | 208
       162.7314 | 224
       163.8197 | 32
       166.6694 | 64
       169.7363 | 208
       170.5251 | 224
       171.6195 | 32
       175.5702 | 48
       178.6372 | 208
       179.2808 | 224
       180.3703 | 32
       183.1533 | 64
       186.2205 | 208
       187.0405 | 224
       188.1207 | 32
       190.8874 | 48
       193.9542 | 208
       194.5610 | 224
       195.6540 | 32
       198.6047 | 48
       201.6714 | 208
       203.0340 | 224
       204.1213 | 32
       207.1548 | 64
       210.2215 | 208
       213.0616 | 240
       214.1552 | 32
       217.5055 | 48
       220.5723 | 208
       221.2708 | 224
       222.3555 | 32
       226.1891 | 64
       229.2559 | 208
       229.9233 | 224
       231.0065 | 32
       234.9229 | 64
       237.9897 | 208
       238.9021 | 224
       239.9903 | 32
       244.0737 | 48
       247.1402 | 208
       248.6556 | 224
       249.7407 | 32
       253.7738 | 64
       256.8410 | 208
       257.5735 | 224
       258.6577 | 32
       262.6409 | 48
       265.7077 | 208
       266.4700 | 224
       267.5584 | 32
       271.3250 | 64
       274.3920 | 208
       275.0318 | 224
       276.1253 | 32
       279.1252 | 48
       282.1919 | 208
       283.1631 | 224
       284.2422 | 32
       287.5592 | 48
       290.6255 | 208
       292.3522 | 224
       293.4427 | 32
       296.2262 | 64
       299.2931 | 208
       301.2926 | 240
       302.3766 | 32
       306.5270 | 64
       309.5938 | 208
       311.2576 | 224
       312.3434 | 32
       315.3609 | 48
       318.4279 | 208
       319.3716 | 224
       320.4607 | 32
       323.6607 | 64
       326.7278 | 208
       327.3352 | 224
       328.4276 | 32
       331.8450 | 48
       334.9115 | 208
       338.4804 | 240
       339.5617 | 32
       342.4288 | 48
       345.4954 | 208
       346.0731 | 224
       347.1620 | 32
       350.2795 | 64
       353.3455 | 208
       354.5262 | 224
       355.6123 | 32
       358.6628 | 48
       361.7298 | 208
       362.3413 | 224
       363.4297 | 32
       366.8131 | 64
       369.8802 | 208
       370.2191 | 224
