Session Marker Log - Subject 019 - PRE Assessment
Date/Time: 2025-07-11 15:36:49
======================================================================

Relative Time (s) | Marker
--------------------------------------------------
        80.0316 | 2
        83.2321 | 3
        86.2987 | 13
        90.7719 | 14
        91.8661 | 2
        95.7495 | 4
        98.8159 | 13
       103.0547 | 14
       104.1497 | 2
       107.7832 | 4
       110.8495 | 13
       113.4781 | 14
       114.5670 | 2
       117.9172 | 3
       120.9838 | 13
       127.1519 | 14
       128.2343 | 2
       131.3179 | 4
       134.3841 | 13
       136.8943 | 14
       137.9848 | 2
       141.3350 | 3
       144.4014 | 13
       147.1268 | 14
       148.2191 | 2
       151.3856 | 3
       154.4525 | 13
       156.3039 | 14
       157.3857 | 2
       161.3691 | 4
       164.4357 | 13
       179.3123 | 14
       180.4035 | 2
       183.2382 | 3
       186.3038 | 13
       188.0314 | 14
       189.1209 | 2
       192.9879 | 4
       196.0544 | 13
       197.9309 | 14
       199.0207 | 2
       202.4552 | 3
       205.5219 | 13
       207.6439 | 14
       208.7383 | 2
       211.6730 | 4
       214.7388 | 13
       216.7989 | 14
       217.8889 | 2
       220.7558 | 4
       223.8228 | 13
       225.4299 | 14
       226.5222 | 2
       229.5059 | 3
       232.5724 | 13
       233.5457 | 14
       234.6402 | 2
       238.7738 | 4
       241.8399 | 13
       245.2318 | 14
       246.3235 | 2
       249.6741 | 3
       252.7407 | 13
       257.9771 | 14
       259.0577 | 2
       262.3246 | 4
       265.3913 | 13
       267.5699 | 14
       268.6581 | 2
       272.4917 | 3
       275.5582 | 13
       278.5573 | 14
       279.6423 | 2
       283.4757 | 4
       286.5423 | 13
       288.6649 | 14
       289.7594 | 2
       293.0426 | 3
       296.1097 | 13
       297.6268 | 14
       298.7099 | 2
       302.3604 | 3
       305.4266 | 13
       308.6615 | 14
       309.7436 | 2
       313.6106 | 4
       316.6770 | 13
       320.5464 | 14
       321.6274 | 2
       325.5113 | 3
       328.5781 | 13
       331.7883 | 14
       332.8783 | 2
       335.7618 | 4
       338.8290 | 13
       341.7358 | 14
       342.8287 | 2
       346.2460 | 4
       349.3123 | 13
       351.1880 | 14
       352.2795 | 2
       355.3635 | 3
       358.4292 | 13
       359.8575 | 14
       360.9458 | 2
       363.8967 | 4
       366.9636 | 13
       368.2986 | 14
       369.3803 | 2
       373.0305 | 3
       376.0969 | 13
       380.2092 | 14
       381.2972 | 2
       384.7641 | 4
       387.8308 | 13
       390.2228 | 14
       391.3147 | 2
       395.3316 | 3
       398.3983 | 13
       402.3013 | 14
       403.3819 | 2
       406.7819 | 3
       409.8489 | 13
       412.2436 | 14
       413.3325 | 2
       416.9326 | 4
       419.9990 | 13
       422.2105 | 14
       423.2996 | 2
       426.9663 | 4
       430.0335 | 13
       432.0001 | 15
       433.0836 | 2
       436.2169 | 3
       439.2834 | 13
       440.4660 | 14
       441.5502 | 2
       444.5006 | 4
       447.5675 | 13
       449.2330 | 14
       450.3172 | 2
       454.1854 | 3
       457.2513 | 13
       459.7017 | 14
       460.7850 | 2
       463.8191 | 3
       466.8852 | 13
       468.4020 | 14
       469.4855 | 2
       472.9689 | 4
       476.0354 | 13
       479.2750 | 14
       480.3692 | 2
       483.8361 | 3
       486.9031 | 13
       489.8087 | 14
       490.9030 | 2
       494.1698 | 4
       497.2369 | 13
       500.8368 | 15
