Session Marker Log - Subject 029 - POST Assessment
Date/Time: 2025-07-25 11:50:08
======================================================================

Relative Time (s) | Marker
--------------------------------------------------
         7.7612 | 2
        10.5616 | 3
        13.6282 | 13
        14.7529 | 15
        15.8447 | 2
        19.5947 | 4
        22.6620 | 13
        23.9122 | 14
        24.9950 | 2
        28.2454 | 4
        31.3125 | 13
        32.4370 | 14
        33.5290 | 2
        36.9626 | 3
        40.0293 | 13
        41.2433 | 14
        42.3294 | 2
        45.7133 | 4
        48.7796 | 13
        49.5114 | 14
        50.5964 | 2
        53.8633 | 3
        56.9303 | 13
        59.1180 | 14
        60.2134 | 2
        64.0315 | 3
        67.0976 | 13
        67.7079 | 14
        68.7978 | 2
        71.8478 | 4
        74.9145 | 13
        75.6743 | 14
        76.7643 | 2
        80.0824 | 3
        83.1479 | 13
        83.9702 | 14
        85.0652 | 2
        88.0651 | 4
        91.1318 | 13
        92.1627 | 14
        93.2489 | 2
        96.4159 | 3
        99.4822 | 13
       100.5759 | 14
       101.6662 | 2
       104.4159 | 4
       107.4831 | 13
       108.3637 | 14
       109.4495 | 2
       112.6003 | 4
       115.6667 | 13
       117.3340 | 14
       118.4169 | 2
       121.1840 | 3
       124.2500 | 13
       124.7982 | 14
       125.8842 | 2
       130.0512 | 4
       133.1175 | 13
       134.3925 | 14
       135.4842 | 2
       138.9845 | 3
       142.0517 | 13
       143.1777 | 14
       144.2682 | 2
       147.8352 | 4
       150.9020 | 13
       151.7825 | 14
       152.8683 | 2
       156.7856 | 3
       159.8521 | 13
       160.7944 | 14
       161.8859 | 2
       165.1864 | 4
       168.2528 | 13
       169.2259 | 14
       170.3195 | 2
       174.0365 | 3
       177.1029 | 13
       177.9826 | 14
       179.0702 | 2
       182.6201 | 3
       185.6869 | 13
       186.9318 | 14
       188.0204 | 2
       192.0874 | 4
       195.1537 | 13
       195.9750 | 14
       197.0543 | 2
       200.3709 | 3
       203.4377 | 13
       204.3788 | 14
       205.4714 | 2
       209.3550 | 4
       212.4219 | 13
       213.1817 | 14
       214.2716 | 2
       218.4052 | 4
       221.4721 | 13
       223.2024 | 14
       224.2892 | 2
       227.4728 | 3
       230.5392 | 13
       231.5736 | 14
       232.6562 | 2
       235.4895 | 4
       238.5563 | 13
       239.5587 | 14
       240.6398 | 2
       244.7232 | 3
       247.7902 | 13
       248.6441 | 14
       249.7235 | 2
       253.7569 | 4
       256.8240 | 13
       257.5529 | 14
       258.6406 | 2
       262.2744 | 3
       265.3408 | 13
       266.2509 | 14
       267.3412 | 2
       270.5084 | 3
       273.5750 | 13
       274.4280 | 14
       275.5083 | 2
       279.3581 | 4
       282.4255 | 13
       283.2162 | 14
       284.3087 | 2
       288.4756 | 4
       291.5423 | 13
       292.3018 | 14
       293.3926 | 2
       296.9260 | 3
       299.9925 | 13
       300.7829 | 14
       301.8764 | 2
       305.3099 | 4
       308.3764 | 13
       309.1659 | 14
       310.2597 | 2
       314.1942 | 3
       317.2606 | 13
       318.6539 | 14
       319.7437 | 2
       323.5275 | 3
       326.5945 | 13
       327.3258 | 14
       328.4109 | 2
       332.1448 | 4
       335.2114 | 13
       336.1532 | 14
       337.2446 | 2
       341.0617 | 3
       344.1281 | 13
       345.0105 | 14
       346.0953 | 2
       349.4125 | 4
       352.4786 | 13
       353.5408 | 14
