Session Marker Log - Subject 002 - POST Assessment
Date/Time: 2025-07-06 22:00:02
======================================================================

Relative Time (s) | Marker
--------------------------------------------------
         8.4783 | 32
        11.5792 | 48
        14.6457 | 208
        15.4026 | 224
        16.4957 | 32
        19.2121 | 64
        22.2792 | 208
        22.8262 | 224
        23.9127 | 32
        27.6297 | 64
        30.6965 | 208
        31.4855 | 224
        32.5796 | 32
        35.6801 | 48
        38.7465 | 208
        41.1040 | 224
        42.1973 | 32
        45.3808 | 64
        48.4472 | 208
        49.7788 | 224
        50.8644 | 32
        54.9976 | 48
        58.0647 | 208
        58.9448 | 224
        60.0312 | 32
        64.0983 | 48
        67.1652 | 208
        68.3740 | 224
        69.4652 | 32
        73.4655 | 64
        76.5324 | 208
        77.4391 | 224
        78.5320 | 32
        82.1989 | 48
        85.2661 | 208
        85.9932 | 224
        87.0824 | 32
        90.2993 | 64
        93.3660 | 208
        94.1848 | 224
        95.2666 | 32
        98.8498 | 48
       101.9168 | 208
       102.5548 | 224
       103.6500 | 32
       107.4835 | 64
       110.5508 | 208
       111.2487 | 224
       112.3336 | 32
       116.1505 | 64
       119.2177 | 208
       119.9147 | 224
       121.0010 | 32
       124.8179 | 48
       127.8845 | 208
       128.5232 | 224
       129.6185 | 32
       133.5347 | 64
       136.6018 | 208
       137.1503 | 224
       138.2353 | 32
       141.8189 | 48
       144.8857 | 208
       145.4312 | 224
       146.5192 | 32
       149.2194 | 64
       152.2864 | 208
       152.9268 | 224
       154.0190 | 32
       157.9868 | 48
       161.0535 | 208
       161.6310 | 224
       162.7200 | 32
       165.6870 | 64
       168.7538 | 208
       169.4528 | 224
       170.5366 | 32
       174.3538 | 48
       177.4204 | 208
       178.0300 | 224
       179.1209 | 32
       182.9706 | 48
       186.0376 | 208
       186.5548 | 224
       187.6381 | 32
       191.0048 | 64
       194.0711 | 208
       194.7091 | 224
       195.7883 | 32
       199.0382 | 48
       202.1054 | 208
       202.7146 | 224
       203.8054 | 32
       206.8387 | 64
       209.9054 | 208
       211.0265 | 224
       212.1053 | 32
       215.6724 | 64
       218.7393 | 208
       219.4381 | 224
       220.5229 | 32
       224.5063 | 48
       227.5731 | 208
       228.3630 | 224
       229.4566 | 32
       233.2733 | 64
       236.3405 | 208
       237.0689 | 224
       238.1572 | 32
       242.1745 | 48
       245.2407 | 208
       246.0889 | 224
       247.1744 | 32
       250.3243 | 64
       253.3913 | 208
       254.1490 | 224
       255.2414 | 32
       259.2583 | 48
       262.3251 | 208
       262.8430 | 224
       263.9250 | 32
       267.7424 | 48
       270.8086 | 208
       271.3883 | 224
       272.4754 | 32
       275.4595 | 64
       278.5258 | 208
       279.1658 | 224
       280.2593 | 32
       283.3934 | 64
       286.4599 | 208
       287.5801 | 224
       288.6598 | 32
       292.0772 | 48
       295.1433 | 208
       295.6925 | 224
       296.7775 | 32
       300.0607 | 64
       303.1270 | 208
       303.8554 | 224
       304.9436 | 32
       308.3610 | 48
       311.4278 | 208
       312.0368 | 224
       313.1277 | 32
       316.7777 | 48
       319.8449 | 208
       320.4525 | 224
       321.5447 | 32
       325.2453 | 64
       328.3119 | 208
       329.0392 | 224
       330.1284 | 32
       333.4623 | 48
       336.5290 | 208
       337.1072 | 224
       338.1960 | 32
       342.1294 | 64
       345.1959 | 208
       345.7118 | 224
