Session Marker Log - Subject 011 - PRE Assessment
Date/Time: 2025-07-09 17:33:30
======================================================================

Relative Time (s) | Marker
--------------------------------------------------
        78.6658 | 2
        82.2997 | 3
        85.3661 | 13
        89.0249 | 14
        90.1164 | 2
        94.0168 | 4
        97.0833 | 13
        97.8428 | 15
        98.9334 | 2
       102.5341 | 4
       105.6004 | 13
       106.1501 | 14
       107.2339 | 2
       111.2173 | 3
       114.2844 | 13
       114.8920 | 14
       115.9844 | 2
       119.8516 | 4
       122.9181 | 13
       123.4390 | 15
       124.5181 | 2
       128.2185 | 3
       131.2854 | 13
       132.4989 | 14
       133.5856 | 2
       137.1852 | 3
       140.2524 | 13
       140.6510 | 14
       141.7355 | 2
       145.3858 | 4
       148.4527 | 13
       151.4473 | 14
       152.5362 | 2
       155.4531 | 3
       158.5201 | 13
       160.4616 | 14
       161.5533 | 2
       164.3705 | 4
       167.4370 | 13
       168.1408 | 14
       169.2207 | 2
       172.0708 | 3
       175.1373 | 13
       176.1101 | 14
       177.2045 | 2
       180.2709 | 4
       183.3382 | 13
       183.8855 | 14
       184.9711 | 2
       189.0385 | 4
       192.1047 | 13
       193.8610 | 14
       194.9551 | 2
       197.8888 | 3
       200.9554 | 13
       202.4709 | 14
       203.5558 | 2
       207.1059 | 4
       210.1729 | 13
       212.0505 | 14
       213.1390 | 2
       216.7901 | 3
       219.8566 | 13
       220.0419 | 14
       221.1233 | 2
       224.4067 | 4
       227.4735 | 13
       227.8101 | 14
       228.8903 | 2
       232.1239 | 3
       235.1907 | 13
       235.4079 | 14
       236.4906 | 2
       239.6575 | 4
       242.7246 | 13
       243.2121 | 14
       244.2909 | 2
       248.0751 | 3
       251.1417 | 13
       251.5392 | 14
       252.6246 | 2
       255.6916 | 3
       258.7582 | 13
       259.5185 | 14
       260.6085 | 2
       264.1924 | 4
       267.2591 | 13
       267.5960 | 14
       268.6758 | 2
       271.7091 | 3
       274.7760 | 13
       275.8681 | 14
       276.9594 | 2
       280.4764 | 4
       283.5429 | 13
       284.2738 | 14
       285.3596 | 2
       288.0933 | 4
       291.1599 | 13
       291.4970 | 14
       292.5768 | 2
       295.9438 | 3
       299.0105 | 13
       299.9509 | 14
       301.0440 | 2
       304.8279 | 4
       307.8945 | 13
       308.2308 | 14
       309.3117 | 2
       312.9443 | 3
       316.0111 | 13
       316.3470 | 14
       317.4283 | 2
       321.3117 | 4
       324.3784 | 13
       324.6854 | 14
       325.7788 | 2
       329.0790 | 3
       332.1459 | 13
       332.9365 | 14
       334.0295 | 2
       337.2622 | 3
       340.3292 | 13
       340.9387 | 14
       342.0300 | 2
       345.8632 | 4
       348.9299 | 13
       349.6004 | 14
       350.6798 | 2
       354.5305 | 4
       357.5970 | 13
       358.0544 | 14
       359.1472 | 2
       361.9809 | 3
       365.0475 | 13
       365.4758 | 14
       366.5641 | 2
       369.4315 | 4
       372.4979 | 13
       373.1057 | 14
       374.1979 | 2
       377.0978 | 3
       380.1644 | 13
       380.5315 | 14
       381.6148 | 2
       385.6486 | 3
       388.7151 | 13
       389.1725 | 14
       390.2654 | 2
       393.8987 | 4
       396.9662 | 13
       397.8471 | 14
       398.9324 | 2
       402.8995 | 3
       405.9661 | 13
       406.8171 | 14
       407.8997 | 2
       411.1333 | 4
       414.2001 | 13
       414.7187 | 14
