Session Marker Log - Subject 044 - PRE Assessment
Date/Time: 2025-08-22 11:55:44
======================================================================

Relative Time (s) | Marker
--------------------------------------------------
       313.5280 | 32
       317.4783 | 48
       320.5451 | 208
       323.9042 | 224
       324.9958 | 32
       327.9957 | 64
       331.0621 | 208
       333.0910 | 224
       334.1792 | 32
       337.9626 | 64
       341.0294 | 208
       342.4843 | 224
       343.5794 | 32
       346.7466 | 48
       349.8133 | 208
       351.9292 | 224
       353.0133 | 32
       356.1305 | 64
       359.1973 | 208
       360.8625 | 224
       361.9471 | 32
       365.0639 | 48
       368.1308 | 208
       369.5837 | 224
       370.6648 | 32
       374.1811 | 48
       377.2482 | 208
       379.5205 | 224
       380.6145 | 32
       384.0486 | 64
       387.1153 | 208
       389.2341 | 224
       390.3153 | 32
       393.2153 | 48
       396.2824 | 208
       398.4602 | 224
       399.5494 | 32
       402.6161 | 64
       405.6825 | 208
       408.5241 | 224
       409.6162 | 32
       412.9829 | 48
       416.0500 | 208
       418.2617 | 224
       419.3502 | 32
       423.4504 | 64
       426.5173 | 208
       428.4229 | 224
       429.5178 | 32
       433.5346 | 64
       436.6012 | 208
       437.9331 | 224
       439.0180 | 32
       442.4017 | 48
       445.4680 | 208
       446.8947 | 224
       447.9857 | 32
       451.1349 | 64
       454.2024 | 208
       455.5959 | 224
       456.6853 | 32
       459.9024 | 48
       462.9695 | 208
       464.3986 | 224
       465.4862 | 32
       468.2861 | 64
       471.3527 | 208
       474.0162 | 224
       475.1029 | 32
       477.9532 | 48
       481.0198 | 208
       483.6794 | 224
       484.7707 | 32
       488.4374 | 64
       491.5038 | 208
       493.0180 | 224
       494.1043 | 32
       497.3376 | 48
       500.4050 | 208
       504.9165 | 224
       506.0046 | 32
       509.8548 | 48
       512.9219 | 208
       517.2467 | 224
       518.3384 | 32
       521.3726 | 64
       524.4394 | 208
       525.8629 | 224
       526.9557 | 32
       530.2391 | 48
       533.3062 | 208
       538.6360 | 224
       539.7230 | 32
       542.8901 | 64
       545.9569 | 208
       548.2588 | 224
       549.3400 | 32
       552.3573 | 64
       555.4243 | 208
       556.9666 | 224
       558.0573 | 32
       560.9243 | 48
       563.9910 | 208
       574.1432 | 224
       575.2251 | 32
       578.6748 | 64
       581.7421 | 208
       588.6622 | 240
       589.7427 | 32
       593.4254 | 48
       596.4926 | 208
       601.3628 | 224
       602.4433 | 32
       606.1762 | 64
       609.2433 | 208
       620.0966 | 224
       621.1771 | 32
       625.1942 | 48
       628.2611 | 208
       643.8329 | 224
       644.9118 | 32
       647.6119 | 48
       650.6793 | 208
       658.8735 | 224
       659.9627 | 32
       663.2297 | 64
       666.2964 | 208
       670.9540 | 224
       672.0466 | 32
       675.7804 | 64
       678.8468 | 208
       682.5400 | 224
       683.6307 | 32
       687.5810 | 48
       690.6477 | 208
       695.9073 | 224
       696.9982 | 32
       700.8151 | 64
       703.8820 | 208
       706.6063 | 224
       707.6987 | 32
       711.5654 | 48
       714.6322 | 208
       721.1901 | 224
       722.2828 | 32
       726.2162 | 48
       729.2833 | 208
       735.5745 | 224
       736.6669 | 32
       739.4170 | 64
       742.4838 | 208
       744.5148 | 240
       745.6001 | 32
       749.1178 | 48
       752.1840 | 208
       753.8764 | 224
       754.9678 | 32
       758.1511 | 64
       761.2180 | 208
       763.5822 | 224
