Session Marker Log - Subject 042 - POST Assessment
Date/Time: 2025-08-21 12:08:34
======================================================================

Relative Time (s) | Marker
--------------------------------------------------
        18.1122 | 32
        22.1459 | 48
        25.2125 | 208
        26.1841 | 224
        27.2791 | 32
        30.9465 | 64
        34.0130 | 208
        35.4962 | 240
        36.5796 | 32
        40.2132 | 64
        43.2803 | 208
        44.0401 | 224
        45.1306 | 32
        47.9808 | 48
        51.0472 | 208
        51.9559 | 224
        53.0474 | 32
        56.9642 | 64
        60.0308 | 208
        61.0031 | 224
        62.0979 | 32
        64.9484 | 48
        68.0152 | 208
        69.2255 | 224
        70.3147 | 32
        73.4988 | 48
        76.5655 | 208
        77.4755 | 224
        78.5651 | 32
        82.1491 | 64
        85.2157 | 208
        85.9124 | 224
        86.9991 | 32
        90.7326 | 48
        93.7997 | 208
        95.1074 | 240
        96.1998 | 32
        99.9003 | 64
       102.9667 | 208
       103.7562 | 224
       104.8505 | 32
       108.2502 | 48
       111.3173 | 208
       112.1708 | 224
       113.2674 | 32
       116.8343 | 64
       119.9007 | 208
       120.6318 | 224
       121.7175 | 32
       125.4179 | 64
       128.4850 | 208
       129.0927 | 224
       130.1847 | 32
       133.3185 | 48
       136.3849 | 208
       137.5664 | 224
       138.6519 | 32
       142.6854 | 64
       145.7522 | 208
       146.6021 | 224
       147.6858 | 32
       151.8194 | 48
       154.8860 | 208
       155.6454 | 224
       156.7365 | 32
       159.8366 | 64
       162.9035 | 208
       163.6623 | 224
       164.7537 | 32
       167.6704 | 48
       170.7371 | 208
       171.8269 | 224
       172.9206 | 32
       176.9040 | 64
       179.9708 | 208
       180.7900 | 224
       181.8709 | 32
       185.7878 | 48
       188.8545 | 208
       189.3428 | 224
       190.4381 | 32
       193.5715 | 48
       196.6379 | 208
       197.4590 | 224
       198.5387 | 32
       202.4551 | 64
       205.5219 | 208
       206.9142 | 240
       208.0055 | 32
       210.9889 | 48
       214.0558 | 208
       214.4532 | 224
       215.5391 | 32
       218.2894 | 64
       221.3560 | 208
       221.9654 | 224
       223.0562 | 32
       225.9897 | 64
       229.0565 | 208
       230.4193 | 224
       231.5066 | 32
       235.4904 | 48
       238.5571 | 208
       239.5572 | 224
       240.6405 | 32
       244.2409 | 64
       247.3072 | 208
       248.3108 | 224
       249.3909 | 32
       252.6414 | 48
       255.7079 | 208
       256.3156 | 224
       257.4078 | 32
       261.5585 | 64
       264.6248 | 208
       265.6258 | 224
       266.7089 | 32
       269.4087 | 48
       272.4762 | 208
       273.0843 | 224
       274.1753 | 32
       278.2928 | 48
       281.3593 | 208
       282.2509 | 224
       283.3425 | 32
       286.3598 | 64
       289.4259 | 208
       290.3957 | 240
       291.4766 | 32
       295.5104 | 64
       298.5769 | 208
       299.5759 | 240
       300.6606 | 32
       303.6601 | 48
       306.7273 | 208
       309.0272 | 224
       310.1109 | 32
       312.8775 | 64
       315.9443 | 208
       316.5834 | 224
       317.6775 | 32
       321.8281 | 48
       324.8948 | 208
       325.5951 | 224
       326.6782 | 32
       330.0453 | 48
       333.1121 | 208
       333.9331 | 224
       335.0289 | 32
       338.2960 | 64
       341.3624 | 208
       342.3967 | 240
       343.4793 | 32
       346.4628 | 48
       349.5295 | 208
       350.0163 | 224
       351.0963 | 32
       353.9970 | 64
       357.0633 | 208
       357.6710 | 224
