Session Marker Log - Subject 042 - PRE Assessment
Date/Time: 2025-08-21 11:37:03
======================================================================

Relative Time (s) | Marker
--------------------------------------------------
       130.9175 | 32
       133.6677 | 48
       136.7346 | 208
       140.6062 | 224
       141.7020 | 32
       144.6357 | 64
       147.7020 | 208
       149.8181 | 224
       150.9018 | 32
       154.0026 | 64
       157.0689 | 208
       159.4286 | 224
       160.5191 | 32
       164.1195 | 48
       167.1863 | 208
       169.1830 | 240
       170.2697 | 32
       174.3535 | 64
       177.4202 | 208
       178.5732 | 224
       179.6537 | 32
       183.5703 | 48
       186.6370 | 208
       187.4900 | 224
       188.5707 | 32
       192.6713 | 48
       195.7379 | 208
       196.5288 | 224
       197.6208 | 32
       200.9213 | 64
       203.9881 | 208
       205.1103 | 224
       206.2051 | 32
       210.0388 | 48
       213.1053 | 208
       214.2905 | 224
       215.3721 | 32
       218.6058 | 64
       221.6724 | 208
       222.7333 | 240
       223.8222 | 32
       227.5065 | 48
       230.5729 | 208
       231.2760 | 224
       232.3566 | 32
       235.7732 | 64
       238.8399 | 208
       239.9006 | 224
       240.9902 | 32
       244.6574 | 64
       247.7236 | 208
       248.9337 | 240
       250.0236 | 32
       253.0912 | 48
       256.1575 | 208
       257.2482 | 224
       258.3410 | 32
       261.8911 | 64
       264.9582 | 208
       265.5057 | 240
       266.5914 | 32
       269.2749 | 48
       272.3415 | 208
       272.8907 | 224
       273.9753 | 32
       276.9089 | 64
       279.9754 | 208
       280.4011 | 224
       281.4927 | 32
       284.8087 | 48
       287.8760 | 208
       288.4543 | 224
       289.5424 | 32
       293.6433 | 64
       296.7096 | 208
       297.3785 | 224
       298.4598 | 32
       301.2096 | 48
       304.2764 | 208
       305.1288 | 224
       306.2101 | 32
       310.2270 | 48
       313.2938 | 208
       314.0529 | 224
       315.1442 | 32
       319.1776 | 64
       322.2444 | 208
       323.2720 | 224
       324.3612 | 32
       327.3275 | 48
       330.3950 | 208
       330.9437 | 224
       332.0284 | 32
       334.9114 | 64
       337.9783 | 208
       339.4328 | 240
       340.5119 | 32
       343.9285 | 64
       346.9954 | 208
       347.3637 | 224
       348.4460 | 32
       352.5792 | 48
       355.6461 | 208
       356.4636 | 224
       357.5459 | 32
       360.9963 | 64
       364.0634 | 208
       364.7611 | 224
       365.8469 | 32
       369.0303 | 48
       372.0971 | 208
       373.0005 | 224
       374.0803 | 32
       376.7806 | 64
       379.8473 | 208
       380.7282 | 224
       381.8141 | 32
       385.5640 | 48
       388.6309 | 208
       390.1179 | 240
       391.1981 | 32
       395.2652 | 48
       398.3314 | 208
       398.7302 | 224
       399.8151 | 32
       403.0817 | 64
       406.1484 | 208
       406.7270 | 224
       407.8157 | 32
       410.5493 | 64
       413.6161 | 208
       414.5871 | 224
       415.6833 | 32
       419.5159 | 48
       422.5830 | 208
       423.2263 | 224
       424.3163 | 32
       427.8665 | 64
       430.9332 | 208
       431.8729 | 224
       432.9668 | 32
       435.7171 | 48
       438.7836 | 208
       439.3614 | 224
       440.4507 | 32
       444.5510 | 48
       447.6169 | 208
       448.3465 | 224
       449.4339 | 32
       452.6179 | 64
       455.6843 | 208
       456.8363 | 224
       457.9181 | 32
       462.0352 | 48
       465.1016 | 208
       466.2910 | 240
       467.3851 | 32
       470.4190 | 64
       473.4854 | 208
       473.9710 | 224
