Session Marker Log - Subject 014 - POST Assessment
Date/Time: 2025-07-10 14:07:34
======================================================================

Relative Time (s) | Marker
--------------------------------------------------
        18.6450 | 32
        22.5619 | 48
        25.6285 | 208
        28.6830 | 224
        29.7622 | 32
        33.9293 | 64
        36.9964 | 208
        40.2919 | 224
        41.3795 | 32
        44.1633 | 64
        47.2298 | 208
        48.7737 | 224
        49.8638 | 32
        52.7465 | 48
        55.8135 | 208
        59.2007 | 224
        60.2807 | 32
        63.4476 | 64
        66.5142 | 208
        68.6358 | 224
        69.7479 | 32
        73.7979 | 48
        76.8646 | 208
        78.3163 | 224
        79.3985 | 32
        83.4153 | 48
        86.4825 | 208
        89.1452 | 240
        90.2317 | 32
        93.2158 | 64
        96.2825 | 208
        98.1284 | 224
        99.2164 | 32
       102.0496 | 48
       105.1162 | 208
       106.7808 | 224
       107.8670 | 32
       110.6998 | 64
       113.7671 | 208
       114.9497 | 224
       116.0499 | 32
       118.9672 | 48
       122.0338 | 208
       123.1858 | 224
       124.2666 | 32
       127.5174 | 64
       130.5842 | 208
       132.0993 | 224
       133.1847 | 32
       136.5847 | 64
       139.6512 | 208
       141.1668 | 224
       142.2516 | 32
       146.2681 | 48
       149.3352 | 208
       150.8170 | 224
       151.9018 | 32
       155.6855 | 64
       158.7519 | 208
       159.9662 | 224
       161.0692 | 32
       165.0860 | 48
       168.1528 | 208
       170.0624 | 224
       171.1528 | 32
       174.4532 | 64
       177.5198 | 208
       178.9729 | 224
       180.0703 | 32
       184.0704 | 48
       187.1373 | 208
       189.2883 | 224
       190.3708 | 32
       194.4043 | 64
       197.4711 | 208
       199.8322 | 224
       200.9212 | 32
       204.8214 | 48
       207.8887 | 208
       211.3359 | 224
       212.4216 | 32
       215.1718 | 48
       218.2387 | 208
       219.0588 | 224
       220.1387 | 32
       223.8890 | 64
       226.9560 | 208
       228.0801 | 224
       229.1726 | 32
       231.8727 | 48
       234.9397 | 208
       237.3898 | 224
       238.4734 | 32
       242.3400 | 64
       245.4070 | 208
       247.9500 | 224
       249.0568 | 32
       252.7405 | 64
       255.8070 | 208
       256.4478 | 224
       257.5574 | 32
       261.6407 | 48
       264.7078 | 208
       266.4059 | 224
       267.4918 | 32
       271.2416 | 64
       274.3079 | 208
       275.9145 | 224
       277.0250 | 32
       280.7254 | 48
       283.7919 | 208
       285.9093 | 224
       286.9925 | 32
       289.8591 | 64
       292.9258 | 208
       294.8628 | 224
       295.9593 | 32
       298.9595 | 48
       302.0267 | 208
       302.9994 | 224
       304.0932 | 32
       307.7770 | 48
       310.8436 | 208
       313.5373 | 240
       314.6269 | 32
       318.6939 | 64
       321.7603 | 208
       323.9110 | 224
       324.9944 | 32
       328.2281 | 64
       331.2949 | 208
       332.2942 | 224
       333.3782 | 32
       336.2287 | 48
       339.2946 | 208
       341.3816 | 224
       342.4618 | 32
       345.4297 | 64
       348.4956 | 208
       349.5261 | 224
       350.6291 | 32
       353.5792 | 48
       356.6458 | 208
       360.0675 | 224
       361.1627 | 32
       364.7133 | 48
       367.7799 | 208
       369.9609 | 224
       371.0466 | 32
       373.9636 | 64
       377.0303 | 208
       379.4519 | 240
       380.5636 | 32
       383.7971 | 48
       386.8642 | 208
       388.3180 | 224
       389.3975 | 32
       393.0152 | 64
       396.0813 | 208
       397.9887 | 224
