Session Marker Log - Subject 001 - PRE Assessment
Date/Time: 2025-07-04 22:22:00
======================================================================

Relative Time (s) | Marker
--------------------------------------------------
       153.3688 | 2
       156.4020 | 3
       159.4693 | 13
       174.5206 | 14
       175.1029 | 2
       179.1535 | 4
       182.2203 | 13
       186.2357 | 14
       186.8204 | 2
       190.6043 | 4
       193.6709 | 13
       202.3538 | 15
       202.9380 | 2
       206.1380 | 3
       209.2048 | 13
       213.0371 | 14
       213.6222 | 2
       217.3723 | 4
       220.4392 | 13
       225.3260 | 14
       225.9060 | 2
       229.9894 | 3
       233.0562 | 13
       235.4710 | 14
       236.0563 | 2
       240.1565 | 3
       243.2234 | 13
       246.7863 | 14
       247.3732 | 2
       250.1905 | 4
       253.2569 | 13
       254.4063 | 14
       254.9904 | 2
       258.0075 | 3
       261.0744 | 13
       262.6782 | 14
       263.2581 | 2
       266.5917 | 4
       269.6582 | 13
       270.7482 | 14
       271.3413 | 2
       274.5421 | 3
       277.6086 | 13
       278.4571 | 14
       279.0418 | 2
       283.0923 | 4
       286.1588 | 13
       288.4546 | 14
       289.0421 | 2
       291.7597 | 4
       294.8259 | 13
       298.8715 | 14
       299.4594 | 2
       302.8933 | 3
       305.9599 | 13
       307.9220 | 14
       308.5100 | 2
       312.1773 | 4
       315.2440 | 13
       316.8478 | 14
       317.4273 | 2
       321.3273 | 3
       324.3943 | 13
       325.7535 | 14
       326.3444 | 2
       329.3283 | 4
       332.3948 | 13
       333.3064 | 14
       333.8946 | 2
       337.3452 | 3
       340.4115 | 13
       341.8937 | 14
       342.4788 | 2
       345.7289 | 4
       348.7957 | 13
       350.0964 | 14
       350.6791 | 2
       353.6458 | 3
       356.7127 | 13
       357.8639 | 14
       358.4460 | 2
       361.2626 | 3
       364.3294 | 13
       365.9326 | 14
       366.5134 | 2
       370.6133 | 4
       373.6797 | 13
       374.6485 | 14
       375.2303 | 2
       378.8638 | 3
       381.9308 | 13
       383.1426 | 14
       383.7306 | 2
       387.0646 | 4
       390.1313 | 13
       391.6121 | 14
       392.1977 | 2
       395.3980 | 4
       398.4645 | 13
       399.4627 | 14
       400.0480 | 2
       403.7319 | 3
       406.7988 | 13
       408.5546 | 14
       409.1487 | 2
       412.2824 | 4
       415.3488 | 13
       416.5885 | 14
       417.1825 | 2
       421.0825 | 3
       424.1493 | 13
       426.4445 | 14
       427.0327 | 2
       430.8833 | 4
       433.9503 | 13
       436.6065 | 14
       437.2006 | 2
       440.1670 | 3
       443.2340 | 13
       444.6866 | 14
       445.2674 | 2
       448.2006 | 3
       451.2678 | 13
       452.3910 | 14
       452.9842 | 2
       456.3843 | 4
       459.4512 | 13
       460.6610 | 14
       461.2520 | 2
       465.2522 | 4
       468.3186 | 13
       469.7094 | 14
       470.3014 | 2
       473.8862 | 3
       476.9524 | 13
       477.9523 | 14
       478.5359 | 2
       481.9693 | 4
       485.0357 | 13
       486.1548 | 14
       486.7361 | 2
       489.5363 | 3
       492.6030 | 13
       495.1446 | 14
       495.7364 | 2
       499.0871 | 3
       502.1536 | 13
       505.2383 | 14
       505.8203 | 2
       509.7044 | 4
       512.7709 | 13
       514.3145 | 14
       514.9046 | 2
       518.6045 | 3
       521.6714 | 13
       524.4180 | 14
       525.0050 | 2
       528.6548 | 4
       531.7219 | 13
       532.8708 | 14
