Session Marker Log - Subject 032 - POST Assessment
Date/Time: 2025-07-29 16:00:54
======================================================================

Relative Time (s) | Marker
--------------------------------------------------
        21.1126 | 32
        24.9467 | 48
        28.0129 | 208
        28.5915 | 224
        29.6798 | 32
        32.4298 | 64
        35.4968 | 208
        36.3188 | 224
        37.4140 | 32
        40.4471 | 64
        43.5139 | 208
        44.2749 | 224
        45.3642 | 32
        48.5144 | 48
        51.5808 | 208
        52.6119 | 224
        53.6980 | 32
        56.4979 | 64
        59.5651 | 208
        60.3901 | 224
        61.4817 | 32
        65.6318 | 48
        68.6986 | 208
        69.3986 | 224
        70.4817 | 32
        73.3657 | 48
        76.4324 | 208
        77.3132 | 224
        78.3993 | 32
        82.1659 | 64
        85.2328 | 208
        85.9967 | 224
        87.0826 | 32
        90.2339 | 48
        93.3001 | 208
        94.0616 | 224
        95.1496 | 32
        98.0668 | 64
       101.1336 | 208
       101.7138 | 224
       102.8173 | 32
       106.0839 | 48
       109.1507 | 208
       110.4550 | 224
       111.5340 | 32
       115.0355 | 64
       118.1010 | 208
       119.5851 | 224
       120.6680 | 32
       123.6511 | 64
       126.7180 | 208
       127.6893 | 224
       128.7855 | 32
       132.7355 | 48
       135.8022 | 208
       136.4723 | 224
       137.5523 | 32
       140.2523 | 64
       143.3188 | 208
       144.0818 | 224
       145.1693 | 32
       148.0697 | 48
       151.1361 | 208
       151.8365 | 224
       152.9198 | 32
       155.7365 | 64
       158.8032 | 208
       160.1962 | 224
       161.2867 | 32
       164.6535 | 48
       167.7200 | 208
       168.5998 | 224
       169.6874 | 32
       172.6871 | 64
       175.7540 | 208
       176.4841 | 224
       177.5711 | 32
       181.4880 | 48
       184.5546 | 208
       185.4951 | 224
       186.5882 | 32
       189.9047 | 48
       192.9717 | 208
       193.7918 | 224
       194.8720 | 32
       198.5387 | 64
       201.6054 | 208
       202.2760 | 224
       203.3556 | 32
       206.7556 | 48
       209.8227 | 208
       210.5539 | 224
       211.6397 | 32
       214.5895 | 64
       217.6561 | 208
       218.4185 | 224
       219.5061 | 32
       222.6899 | 64
       225.7563 | 208
       226.3041 | 224
       227.3898 | 32
       231.3577 | 48
       234.4240 | 208
       235.3953 | 224
       236.4907 | 32
       240.2911 | 64
       243.3578 | 208
       244.1199 | 224
       245.2077 | 32
       248.6076 | 48
       251.6746 | 208
       252.4343 | 224
       253.5249 | 32
       257.0253 | 64
       260.0915 | 208
       261.2134 | 224
       262.3086 | 32
       265.9591 | 48
       269.0257 | 208
       269.8498 | 224
       270.9421 | 32
       274.4097 | 48
       277.4762 | 208
       278.0250 | 224
       279.1096 | 32
       281.9765 | 64
       285.0431 | 208
       285.8045 | 224
       286.8934 | 32
       289.8433 | 64
       292.9105 | 208
       294.0026 | 224
       295.0938 | 32
       298.5769 | 48
       301.6442 | 208
       303.0110 | 224
       304.0945 | 32
       307.1439 | 64
       310.2108 | 208
       311.3043 | 224
       312.3948 | 32
       315.7451 | 48
       318.8120 | 208
       319.7003 | 224
       320.7954 | 32
       324.6785 | 48
       327.7455 | 208
       328.8993 | 224
       329.9787 | 32
       333.6957 | 64
       336.7622 | 208
       338.0044 | 224
       339.0959 | 32
       342.5128 | 48
       345.5796 | 208
       346.6739 | 224
       347.7634 | 32
       350.6628 | 64
       353.7303 | 208
       354.7317 | 224
