Session Marker Log - Subject 001 - PRE Assessment
Date/Time: 2025-06-18 15:51:35
======================================================================

Relative Time (s) | Marker
--------------------------------------------------
         0.0000 | 0x0
        72.5957 | 0x2
        75.8128 | 0x3
        78.8302 | 0x6
        85.3629 | 0x7
        85.8800 | 0x2
        89.6805 | 0x4
        92.6975 | 0x6
        95.8643 | 0x7
        96.3806 | 0x2
        99.9811 | 0x4
       102.9966 | 0x6
       106.1809 | 0x7
       106.6970 | 0x2
       109.9803 | 0x3
       112.9982 | 0x6
       118.5986 | 0x7
       119.1150 | 0x2
       122.8314 | 0x4
       125.8485 | 0x6
       128.1653 | 0x7
       128.6829 | 0x2
       132.2826 | 0x3
       135.2989 | 0x6
       137.8156 | 0x7
       138.3327 | 0x2
       141.9997 | 0x3
       145.0170 | 0x6
       170.5512 | 0x7
       171.0668 | 0x2
       175.0509 | 0x4
       178.0682 | 0x6
       180.1011 | 0x7
       180.6184 | 0x2
       184.1852 | 0x3
       187.2023 | 0x6
       190.7852 | 0x7
       191.3016 | 0x2
       194.7527 | 0x4
       197.7692 | 0x6
       199.7682 | 0x7
       200.2863 | 0x2
       202.9364 | 0x3
       205.9522 | 0x6
       209.6194 | 0x7
       210.1366 | 0x2
       213.0370 | 0x4
       216.0535 | 0x6
       218.3030 | 0x7
       218.8199 | 0x2
       222.6202 | 0x4
       225.6373 | 0x6
       228.0033 | 0x7
       228.5201 | 0x2
       231.4039 | 0x3
       234.4216 | 0x6
       236.4548 | 0x7
       236.9711 | 0x2
       239.9210 | 0x4
       242.9383 | 0x6
       245.0043 | 0x7
       245.5217 | 0x2
       248.3552 | 0x3
       251.3722 | 0x6
       254.0389 | 0x7
       254.5545 | 0x2
       258.6055 | 0x4
       261.6224 | 0x6
       263.9060 | 0x7
       264.4229 | 0x2
       268.1570 | 0x3
       271.1722 | 0x6
       273.0061 | 0x7
       273.5234 | 0x2
       277.6068 | 0x4
       280.6235 | 0x6
       282.2066 | 0x7
       282.7236 | 0x2
       286.4734 | 0x3
       289.4904 | 0x6
       291.6738 | 0x8
       292.1908 | 0x2
       296.2910 | 0x3
       299.3073 | 0x6
       301.2911 | 0x7
       301.8080 | 0x2
       305.5255 | 0x4
       308.5417 | 0x6
       311.1583 | 0x7
       311.6750 | 0x2
       314.4750 | 0x3
       317.4915 | 0x6
       320.8918 | 0x7
       321.4088 | 0x2
       324.9585 | 0x4
       327.9756 | 0x6
       330.7927 | 0x7
       331.3092 | 0x2
       335.0256 | 0x4
       338.0432 | 0x6
       339.9090 | 0x7
       340.4259 | 0x2
       344.0098 | 0x3
       347.0269 | 0x6
       348.2269 | 0x7
       348.7436 | 0x2
       351.5268 | 0x4
       354.5438 | 0x6
       355.8267 | 0x7
       356.3433 | 0x2
       360.1783 | 0x3
       363.1943 | 0x6
       365.3939 | 0x7
       365.9114 | 0x2
       368.5781 | 0x4
       371.5950 | 0x6
       373.8453 | 0x7
       374.3618 | 0x2
       378.1285 | 0x3
       381.1453 | 0x6
       384.9950 | 0x7
       385.5121 | 0x2
       388.3950 | 0x3
       391.4127 | 0x6
       393.9291 | 0x7
       394.4454 | 0x2
       397.2125 | 0x4
       400.2285 | 0x6
       401.7799 | 0x7
       402.2959 | 0x2
       405.4463 | 0x4
       408.4634 | 0x6
       409.9634 | 0x7
       410.4812 | 0x2
       414.0972 | 0x3
       417.1140 | 0x6
       419.1808 | 0x7
       419.6974 | 0x2
       423.0136 | 0x4
       426.0313 | 0x6
       428.6800 | 0x7
       429.1967 | 0x2
       432.3972 | 0x3
       435.4143 | 0x6
       438.4148 | 0x8
       438.9317 | 0x2
       442.0320 | 0x3
       445.0486 | 0x6
       446.3312 | 0x7
       446.8485 | 0x2
       449.5484 | 0x4
       452.5650 | 0x6
       453.9485 | 0x7
       454.4653 | 0x2
       457.1328 | 0x3
       460.1488 | 0x6
       462.3315 | 0x7
       462.8492 | 0x2
       466.6663 | 0x4
       469.6825 | 0x6
       471.8664 | 0x7
       472.3670 | 0xa
