Session Marker Log - Subject 012 - PRE Assessment
Date/Time: 2025-07-10 09:45:24
======================================================================

Relative Time (s) | Marker
--------------------------------------------------
        82.5157 | 32
        86.2493 | 48
        89.3159 | 208
        91.7050 | 224
        92.7997 | 32
        96.9661 | 64
       100.0330 | 208
       102.9383 | 224
       104.0332 | 32
       106.8501 | 64
       109.9171 | 208
       111.1623 | 224
       112.2506 | 32
       116.4172 | 48
       119.4844 | 208
       121.4230 | 224
       122.5178 | 32
       125.2010 | 64
       128.2680 | 208
       129.4502 | 224
       130.5348 | 32
       133.9852 | 48
       137.0518 | 208
       137.7213 | 224
       138.8017 | 32
       142.1185 | 48
       145.1852 | 208
       145.8549 | 224
       146.9355 | 32
       150.7360 | 64
       153.8024 | 208
       154.8337 | 224
       155.9191 | 32
       159.0197 | 48
       162.0862 | 208
       163.0859 | 224
       164.1699 | 32
       167.7868 | 64
       170.8534 | 208
       171.9471 | 224
       173.0369 | 32
       175.8037 | 48
       178.8704 | 208
       179.9020 | 224
       180.9876 | 32
       184.2708 | 64
       187.3375 | 208
       188.4882 | 224
       189.5710 | 32
       192.2714 | 64
       195.3381 | 208
       196.3392 | 224
       197.4214 | 32
       201.2216 | 48
       204.2889 | 208
       205.1700 | 224
       206.2556 | 32
       209.5552 | 64
       212.6223 | 208
       213.4138 | 224
       214.5060 | 32
       217.7730 | 48
       220.8391 | 208
       221.6289 | 224
       222.7225 | 32
       225.7230 | 64
       228.7896 | 208
       229.4313 | 224
       230.5228 | 32
       233.2736 | 48
       236.3403 | 208
       237.5531 | 224
       238.6407 | 32
       242.3073 | 64
       245.3742 | 208
       246.5906 | 224
       247.6741 | 32
       251.4081 | 48
       254.4743 | 208
       255.7467 | 224
       256.8415 | 32
       260.3416 | 48
       263.4081 | 208
       264.3784 | 224
       265.4584 | 32
       269.3421 | 64
       272.4089 | 208
       273.3823 | 224
       274.4756 | 32
       278.2092 | 48
       281.2759 | 208
       282.2768 | 224
       283.3589 | 32
       286.7599 | 64
       289.8262 | 208
       290.7955 | 224
       291.8764 | 32
       294.8265 | 64
       297.8935 | 208
       298.7124 | 224
       299.7934 | 32
       302.8769 | 48
       305.9434 | 208
       307.2468 | 224
       308.3272 | 32
       311.5108 | 64
       314.5771 | 208
       315.4897 | 224
       316.5776 | 32
       319.5116 | 48
       322.5777 | 208
       323.8508 | 224
       324.9453 | 32
       328.3955 | 64
       331.4619 | 208
       332.4335 | 224
       333.5286 | 32
       337.5622 | 48
       340.6288 | 208
       341.2057 | 224
       342.2958 | 32
       346.1460 | 48
       349.2125 | 208
       350.0924 | 224
       351.1797 | 32
       354.5798 | 64
       357.6468 | 208
       358.6203 | 224
       359.7134 | 32
       362.4800 | 64
       365.5468 | 208
       366.4299 | 224
       367.5137 | 32
       370.8138 | 48
       373.8806 | 208
       375.1540 | 224
       376.2476 | 32
       379.7311 | 64
       382.7977 | 208
       383.9798 | 224
       385.0646 | 32
       388.4314 | 48
       391.4980 | 208
       392.3769 | 224
       393.4654 | 32
       397.1655 | 48
       400.2321 | 208
       400.9637 | 224
       402.0488 | 32
       405.5158 | 64
       408.5823 | 208
       409.7632 | 224
       410.8492 | 32
       413.6834 | 48
       416.7497 | 208
       417.4194 | 224
       418.4997 | 32
       422.3336 | 64
       425.4001 | 208
       426.9173 | 224
