Session Marker Log - Subject 041 - PRE Assessment
Date/Time: 2025-08-21 09:39:42
======================================================================

Relative Time (s) | Marker
--------------------------------------------------
       156.0537 | 2
       159.3872 | 3
       162.4536 | 13
       165.5679 | 15
       166.6545 | 2
       169.3707 | 4
       172.4377 | 13
       173.7987 | 14
       174.8879 | 2
       177.8878 | 4
       180.9546 | 13
       182.3798 | 14
       183.4720 | 2
       186.5885 | 3
       189.6551 | 13
       190.6887 | 14
       191.7721 | 2
       195.5558 | 4
       198.6221 | 13
       200.1994 | 14
       201.2889 | 2
       204.5896 | 3
       207.6560 | 13
       209.1137 | 14
       210.2066 | 2
       214.3733 | 3
       217.4402 | 13
       218.6212 | 14
       219.7069 | 2
       222.4900 | 4
       225.5575 | 13
       227.1026 | 14
       228.1902 | 2
       231.9243 | 3
       234.9910 | 13
       236.5688 | 14
       237.6576 | 2
       241.2247 | 4
       244.2914 | 13
       245.1445 | 14
       246.2254 | 2
       249.0584 | 3
       252.1250 | 13
       253.4602 | 14
       254.5419 | 2
       258.0589 | 4
       261.1256 | 13
       262.5812 | 14
       263.6756 | 2
       266.6260 | 4
       269.6924 | 13
       271.2089 | 14
       272.2937 | 2
       275.7927 | 3
       278.8599 | 13
       280.6172 | 14
       281.7101 | 2
       285.7937 | 4
       288.8598 | 13
       289.9841 | 14
       291.0772 | 2
       294.2943 | 3
       297.3610 | 13
       298.7243 | 14
       299.8111 | 2
       303.1610 | 4
       306.2282 | 13
       307.5002 | 14
       308.5952 | 2
       311.3283 | 3
       314.3950 | 13
       315.7884 | 14
       316.8785 | 2
       320.6956 | 4
       323.7624 | 13
       326.0960 | 14
       327.1792 | 2
       330.0960 | 3
       333.1626 | 13
       334.5262 | 14
       335.6129 | 2
       339.3461 | 3
       342.4128 | 13
       343.1728 | 14
       344.2630 | 2
       347.8633 | 4
       350.9302 | 13
       352.2943 | 14
       353.3802 | 2
       357.3809 | 3
       360.4482 | 13
       362.1451 | 15
       363.2312 | 2
       367.3144 | 4
       370.3814 | 13
       370.8394 | 14
       371.9316 | 2
       375.0312 | 4
       378.0985 | 13
       378.5869 | 14
       379.6817 | 2
       383.5318 | 3
       386.5988 | 13
       387.5091 | 14
       388.5986 | 2
       391.7494 | 4
       394.8156 | 13
       396.2115 | 14
       397.2991 | 2
       401.0495 | 3
       404.1166 | 13
       404.8778 | 14
       405.9670 | 2
       409.1166 | 4
       412.1832 | 13
       413.5158 | 14
       414.6001 | 2
       418.3839 | 3
       421.4506 | 13
       422.4542 | 14
       423.5344 | 2
       426.3341 | 3
       429.4014 | 13
       430.7036 | 14
       431.7844 | 2
       435.2843 | 4
       438.3517 | 13
       439.2023 | 14
       440.2847 | 2
       444.0683 | 4
       447.1351 | 13
       448.3773 | 14
       449.4690 | 2
       452.6860 | 3
       455.7521 | 13
       457.2980 | 14
       458.3859 | 2
       461.2194 | 4
       464.2860 | 13
       465.5896 | 14
       466.6694 | 2
       469.3697 | 3
       472.4364 | 13
       473.8626 | 14
       474.9531 | 2
       478.4201 | 3
       481.4867 | 13
       482.7013 | 14
       483.7874 | 2
       487.7374 | 4
       490.8043 | 13
       491.8351 | 14
       492.9210 | 2
       496.3883 | 3
       499.4547 | 13
       500.0047 | 15
       501.0878 | 2
       504.1383 | 4
       507.2053 | 13
       507.7236 | 14
