Session Marker Log - Subject 041 - POST Assessment
Date/Time: 2025-08-21 10:13:11
======================================================================

Relative Time (s) | Marker
--------------------------------------------------
        12.5115 | 2
        16.0620 | 3
        19.1287 | 13
        20.0990 | 14
        21.1791 | 2
        24.4122 | 4
        27.4790 | 13
        28.2996 | 14
        29.3789 | 2
        32.8461 | 4
        35.9127 | 13
        36.3400 | 14
        37.4297 | 2
        40.4464 | 3
        43.5132 | 13
        44.7847 | 14
        45.8636 | 2
        49.5300 | 4
        52.5970 | 13
        52.9639 | 14
        54.0473 | 2
        57.7308 | 3
        60.7977 | 13
        61.7420 | 14
        62.8312 | 2
        66.1146 | 3
        69.1813 | 13
        70.5423 | 14
        71.6316 | 2
        74.3483 | 4
        77.4152 | 13
        78.7180 | 14
        79.7986 | 2
        83.8986 | 3
        86.9656 | 13
        87.6940 | 14
        88.7827 | 2
        92.7828 | 4
        95.8493 | 13
        96.3359 | 14
        97.4160 | 2
       100.1660 | 3
       103.2328 | 13
       104.0531 | 14
       105.1335 | 2
       108.7165 | 4
       111.7836 | 13
       113.9905 | 14
       115.0837 | 2
       118.8339 | 4
       121.9007 | 13
       122.3291 | 15
       123.4173 | 2
       127.2679 | 3
       130.3346 | 13
       130.9429 | 14
       132.0349 | 2
       134.9514 | 4
       138.0179 | 13
       139.3509 | 14
       140.4350 | 2
       143.7521 | 3
       146.8185 | 13
       148.1504 | 14
       149.2354 | 2
       152.0190 | 4
       155.0858 | 13
       155.8749 | 14
       156.9694 | 2
       160.2365 | 3
       163.3030 | 13
       163.9702 | 14
       165.0529 | 2
       168.1532 | 4
       171.2203 | 13
       172.7639 | 14
       173.8531 | 2
       177.4370 | 3
       180.5039 | 13
       181.5648 | 14
       182.6538 | 2
       186.2378 | 3
       189.3047 | 13
       189.9730 | 14
       191.0546 | 2
       193.9544 | 4
       197.0212 | 13
       197.5704 | 14
       198.6547 | 2
       201.3549 | 3
       204.4220 | 13
       205.9930 | 14
       207.0723 | 2
       209.8553 | 4
       212.9224 | 13
       213.9536 | 14
       215.0390 | 2
       219.0726 | 4
       222.1395 | 13
       223.0500 | 14
       224.1395 | 2
       227.9392 | 3
       231.0067 | 13
       231.7644 | 14
       232.8568 | 2
       235.8736 | 4
       238.9402 | 13
       239.8496 | 14
       240.9405 | 2
       244.9075 | 3
       247.9743 | 13
       249.3986 | 14
       250.4907 | 2
       253.3239 | 4
       256.3911 | 13
       256.7587 | 15
       257.8413 | 2
       261.0415 | 3
       264.1081 | 13
       264.5950 | 14
       265.6748 | 2
       268.7582 | 3
       271.8250 | 13
       272.6129 | 14
       273.6922 | 2
       276.9758 | 4
       280.0422 | 13
       280.8004 | 14
       281.8929 | 2
       285.3925 | 4
       288.4592 | 13
       289.7307 | 14
       290.8265 | 2
       293.6100 | 3
       296.6765 | 13
       297.5554 | 14
       298.6432 | 2
       302.7435 | 4
       305.8107 | 13
       306.4179 | 14
       307.5106 | 2
       311.4774 | 3
       314.5439 | 13
       315.9389 | 14
       317.0282 | 2
       320.8779 | 3
       323.9448 | 13
       324.7936 | 14
       325.8778 | 2
       329.9114 | 4
       332.9783 | 13
       333.4361 | 14
       334.5285 | 2
       338.1951 | 3
       341.2617 | 13
       341.9896 | 14
       343.0794 | 2
       346.0121 | 4
       349.0791 | 13
       350.3503 | 14
