Session Marker Log - Subject 013 - PRE Assessment
Date/Time: 2025-07-10 11:31:36
======================================================================

Relative Time (s) | Marker
--------------------------------------------------
        99.7827 | 2
       102.7330 | 3
       105.7991 | 13
       109.0097 | 14
       110.0999 | 2
       112.9669 | 4
       116.0336 | 13
       118.6068 | 14
       119.7004 | 2
       122.6671 | 4
       125.7341 | 13
       127.1885 | 14
       128.2842 | 2
       131.5007 | 3
       134.5676 | 13
       136.1144 | 14
       137.2012 | 2
       140.0015 | 4
       143.0682 | 13
       144.8254 | 14
       145.9178 | 2
       150.0686 | 3
       153.1350 | 13
       154.8609 | 14
       155.9525 | 2
       159.0521 | 3
       162.1195 | 13
       163.7547 | 14
       164.8359 | 2
       168.4527 | 4
       171.5192 | 13
       173.5150 | 14
       174.6034 | 2
       177.3869 | 3
       180.4531 | 13
       182.7264 | 14
       183.8203 | 2
       187.4536 | 4
       190.5205 | 13
       192.1265 | 14
       193.2204 | 2
       196.8708 | 3
       199.9377 | 13
       201.0595 | 14
       202.1542 | 2
       206.3046 | 4
       209.3716 | 13
       210.8623 | 14
       211.9546 | 2
       214.6884 | 4
       217.7555 | 13
       218.9986 | 14
       220.0889 | 2
       223.4557 | 3
       226.5222 | 13
       227.6435 | 14
       228.7395 | 2
       231.6059 | 4
       234.6728 | 13
       236.9738 | 14
       238.0562 | 2
       241.4065 | 3
       244.4732 | 13
       245.6949 | 14
       246.7900 | 2
       249.5907 | 4
       252.6569 | 13
       254.7161 | 14
       255.8074 | 2
       259.0411 | 3
       262.1073 | 13
       264.1852 | 14
       265.2743 | 2
       269.4413 | 4
       272.5078 | 13
       274.0224 | 14
       275.1083 | 2
       278.6919 | 3
       281.7587 | 13
       282.9112 | 14
       283.9923 | 2
       287.0422 | 3
       290.1088 | 13
       291.0201 | 14
       292.1091 | 2
       295.6262 | 4
       298.6927 | 13
       300.1469 | 14
       301.2265 | 2
       305.2935 | 3
       308.3599 | 13
       309.2427 | 14
       310.3268 | 2
       314.2105 | 4
       317.2769 | 13
       318.4344 | 14
       319.5271 | 2
       322.8108 | 4
       325.8776 | 13
       327.2425 | 14
       328.3280 | 2
       331.7448 | 3
       334.8118 | 13
       336.6294 | 14
       337.7116 | 2
       341.6286 | 4
       344.6955 | 13
       346.6351 | 14
       347.7285 | 2
       351.2119 | 3
       354.2792 | 13
       355.1910 | 14
       356.2790 | 2
       359.4460 | 4
       362.5127 | 13
       364.1773 | 14
       365.2630 | 2
       368.3630 | 3
       371.4301 | 13
       373.5767 | 15
       374.6633 | 2
       378.0636 | 3
       381.1304 | 13
       382.3415 | 14
       383.4305 | 2
       387.3639 | 4
       390.4310 | 13
       392.1885 | 14
       393.2813 | 2
       396.7314 | 4
       399.7983 | 13
       400.8593 | 14
       401.9484 | 2
       404.8485 | 3
       407.9150 | 13
       408.8556 | 14
       409.9493 | 2
       413.8153 | 4
       416.8824 | 13
       418.2784 | 14
       419.3657 | 2
       422.4996 | 3
       425.5661 | 13
       426.2662 | 14
       427.3495 | 2
       431.1163 | 3
       434.1834 | 13
       436.4552 | 14
       437.5501 | 2
       440.9339 | 4
       444.0001 | 13
       445.9387 | 14
       447.0341 | 2
       449.8845 | 3
       452.9508 | 13
       454.3744 | 15
       455.4676 | 2
       459.1512 | 4
       462.2181 | 13
       463.8235 | 14
