Session Marker Log - Subject 034 - POST Assessment
Date/Time: 2025-08-04 16:06:26
======================================================================

Relative Time (s) | Marker
--------------------------------------------------
        14.3447 | 32
        17.8779 | 48
        20.9448 | 208
        22.0066 | 224
        23.0948 | 32
        26.7616 | 64
        29.8288 | 208
        30.6783 | 224
        31.7623 | 32
        34.8458 | 64
        37.9122 | 208
        39.3368 | 224
        40.4294 | 32
        43.1967 | 48
        46.2629 | 208
        47.2341 | 224
        48.3296 | 32
        51.5465 | 64
        54.6132 | 208
        55.7375 | 224
        56.8302 | 32
        60.2136 | 48
        63.2801 | 208
        63.8903 | 224
        64.9807 | 32
        67.8472 | 48
        70.9142 | 208
        71.6773 | 224
        72.7639 | 32
        76.3645 | 64
        79.4313 | 208
        80.3745 | 224
        81.4647 | 32
        84.7498 | 48
        87.8150 | 208
        88.6967 | 224
        89.7817 | 32
        93.6657 | 64
        96.7319 | 208
        98.3088 | 224
        99.3993 | 32
       102.3990 | 48
       105.4658 | 208
       106.9232 | 224
       108.0162 | 32
       111.2493 | 64
       114.3166 | 208
       115.5937 | 224
       116.6834 | 32
       119.5000 | 64
       122.5668 | 208
       123.2668 | 224
       124.3503 | 32
       127.6841 | 48
       130.7506 | 208
       131.6944 | 224
       132.7839 | 32
       135.5008 | 64
       138.5679 | 208
       139.4223 | 224
       140.5182 | 32
       144.5016 | 48
       147.5682 | 208
       148.2676 | 224
       149.3513 | 32
       152.4851 | 64
       155.5518 | 208
       156.5161 | 224
       157.6021 | 32
       161.4692 | 48
       164.5354 | 208
       165.7501 | 224
       166.8359 | 32
       169.5362 | 64
       172.6028 | 208
       173.7250 | 224
       174.8197 | 32
       177.6865 | 48
       180.7534 | 208
       181.5453 | 224
       182.6371 | 32
       185.5202 | 48
       188.5871 | 208
       189.5010 | 224
       190.5872 | 32
       194.1040 | 64
       197.1706 | 208
       197.8685 | 224
       198.9541 | 32
       202.9544 | 48
       206.0211 | 208
       206.8706 | 224
       207.9546 | 32
       210.8548 | 64
       213.9217 | 208
       215.4690 | 224
       216.5549 | 32
       220.5720 | 64
       223.6387 | 208
       225.1818 | 224
       226.2717 | 32
       229.5553 | 48
       232.6225 | 208
       234.0473 | 224
       235.1397 | 32
       238.4395 | 64
       241.5066 | 208
       243.4125 | 224
       244.5064 | 32
       248.5902 | 48
       251.6565 | 208
       253.1422 | 224
       254.2235 | 32
       257.5239 | 64
       260.5905 | 208
       261.3236 | 224
       262.4074 | 32
       266.5083 | 48
       269.5746 | 208
       270.5469 | 224
       271.6415 | 32
       275.0246 | 48
       278.0916 | 208
       278.8210 | 224
       279.9087 | 32
       283.1416 | 64
       286.2084 | 208
       287.0300 | 224
       288.1254 | 32
       291.4591 | 64
       294.5256 | 208
       295.6176 | 224
       296.7095 | 32
       300.8260 | 48
       303.8930 | 208
       305.8014 | 224
       306.8931 | 32
       310.1936 | 64
       313.2601 | 208
       314.4121 | 224
       315.4931 | 32
       318.7437 | 48
       321.8106 | 208
       323.2031 | 224
       324.2941 | 32
       328.3274 | 48
       331.3944 | 208
       332.2767 | 224
       333.3614 | 32
       337.2113 | 64
       340.2781 | 208
       341.1588 | 224
       342.2450 | 32
       346.3284 | 48
       349.3953 | 208
       350.1855 | 224
       351.2789 | 32
       355.0955 | 64
       358.1625 | 208
       358.9814 | 224
