Session Marker Log - Subject 022 - PRE Assessment
Date/Time: 2025-07-22 09:51:31
======================================================================

Relative Time (s) | Marker
--------------------------------------------------
       164.1856 | 32
       167.5365 | 48
       170.6031 | 208
       173.5701 | 224
       174.6532 | 32
       177.7868 | 64
       180.8528 | 208
       184.2699 | 224
       185.3538 | 32
       189.1536 | 64
       192.2207 | 208
       194.4616 | 224
       195.5538 | 32
       199.1871 | 48
       202.2542 | 208
       204.8515 | 224
       205.9378 | 32
       209.2548 | 64
       212.3215 | 208
       213.7455 | 224
       214.8384 | 32
       218.8554 | 48
       221.9219 | 208
       223.6520 | 224
       224.7393 | 32
       227.8727 | 48
       230.9392 | 208
       232.6087 | 224
       233.6893 | 32
       237.3896 | 64
       240.4565 | 208
       243.0590 | 224
       244.1402 | 32
       246.9071 | 48
       249.9737 | 208
       251.4309 | 224
       252.5239 | 32
       256.3074 | 64
       259.3744 | 208
       260.8905 | 224
       261.9744 | 32
       265.2911 | 48
       268.3581 | 208
       269.6917 | 224
       270.7744 | 32
       274.3247 | 64
       277.3912 | 208
       279.1493 | 224
       280.2417 | 32
       283.3420 | 64
       286.4086 | 208
       287.7743 | 224
       288.8589 | 32
       292.3091 | 48
       295.3761 | 208
       296.7390 | 224
       297.8259 | 32
       300.9429 | 64
       304.0093 | 208
       305.5260 | 224
       306.6098 | 32
       309.8102 | 48
       312.8768 | 208
       313.9108 | 224
       314.9939 | 32
       318.7276 | 64
       321.7939 | 208
       323.3712 | 224
       324.4605 | 32
       327.4109 | 48
       330.4777 | 208
       331.7834 | 224
       332.8779 | 32
       336.5782 | 64
       339.6452 | 208
       343.1574 | 224
       344.2453 | 32
       347.3459 | 48
       350.4121 | 208
       351.2324 | 224
       352.3120 | 32
       355.8796 | 48
       358.9455 | 208
       360.6489 | 224
       361.7296 | 32
       365.5797 | 64
       368.6462 | 208
       370.1653 | 224
       371.2468 | 32
       374.0303 | 48
       377.0970 | 208
       377.8271 | 224
       378.9134 | 32
       382.2643 | 64
       385.3307 | 208
       386.8160 | 224
       387.8973 | 32
       391.5640 | 64
       394.6314 | 208
       396.0565 | 224
       397.1477 | 32
       400.9646 | 48
       404.0317 | 208
       405.3362 | 224
       406.4317 | 32
       409.1490 | 64
       412.2154 | 208
       413.5190 | 224
       414.5989 | 32
       418.1157 | 48
       421.1824 | 208
       421.7318 | 224
       422.8159 | 32
       426.6833 | 64
       429.7497 | 208
       431.0527 | 224
       432.1330 | 32
       435.1666 | 48
       438.2333 | 208
       439.4471 | 224
       440.5331 | 32
       443.6670 | 48
       446.7337 | 208
       448.4294 | 240
       449.5172 | 32
       453.3840 | 64
       456.4506 | 208
       457.7246 | 224
       458.8176 | 32
       461.7846 | 64
       464.8518 | 208
       465.7962 | 224
       466.8849 | 32
       471.0517 | 48
       474.1184 | 208
       475.6084 | 224
       476.7018 | 32
       480.6693 | 64
       483.7358 | 208
       485.4939 | 224
       486.5858 | 32
       489.5863 | 48
       492.6530 | 208
       494.1414 | 224
       495.2368 | 32
       499.2870 | 48
       502.3536 | 208
       503.0858 | 224
       504.1705 | 32
       506.9536 | 64
       510.0204 | 208
       511.4437 | 224
       512.5373 | 32
       515.7712 | 48
       518.8375 | 208
       520.4432 | 224
       521.5380 | 32
       524.3045 | 64
       527.3717 | 208
       528.8866 | 224
