Session Marker Log - Subject 020 - PRE Assessment
Date/Time: 2025-07-21 11:28:02
======================================================================

Relative Time (s) | Marker
--------------------------------------------------
        76.9749 | 32
        81.1417 | 48
        84.2084 | 208
        87.0257 | 224
        88.1089 | 32
        91.8104 | 64
        94.8755 | 208
        96.7269 | 224
        97.8095 | 32
       100.7926 | 64
       103.8597 | 208
       105.4341 | 224
       106.5262 | 32
       110.4099 | 48
       113.4772 | 208
       115.5977 | 224
       116.6933 | 32
       119.4271 | 64
       122.4939 | 208
       124.1205 | 224
       125.2109 | 32
       128.7110 | 48
       131.7778 | 208
       133.3266 | 224
       134.4110 | 32
       138.0114 | 48
       141.0779 | 208
       142.7426 | 224
       143.8282 | 32
       147.8286 | 64
       150.8953 | 208
       152.3515 | 224
       153.4451 | 32
       157.0633 | 48
       160.1292 | 208
       161.7979 | 224
       162.8790 | 32
       166.4302 | 64
       169.4963 | 208
       170.9515 | 224
       172.0467 | 32
       175.8804 | 48
       178.9470 | 208
       180.5541 | 224
       181.6470 | 32
       184.4479 | 64
       187.5140 | 208
       189.1495 | 224
       190.2306 | 32
       193.6974 | 64
       196.7646 | 208
       198.0403 | 240
       199.1312 | 32
       202.0480 | 48
       205.1148 | 208
       207.2643 | 224
       208.3482 | 32
       212.1817 | 64
       215.2487 | 208
       216.6451 | 224
       217.7321 | 32
       221.8325 | 48
       224.8992 | 208
       226.5347 | 224
       227.6161 | 32
       230.5003 | 64
       233.5664 | 208
       235.6901 | 224
       236.7831 | 32
       239.8002 | 48
       242.8667 | 208
       244.2626 | 224
       245.3504 | 32
       248.8174 | 64
       251.8841 | 208
       253.5827 | 224
       254.6674 | 32
       257.9341 | 48
       261.0010 | 208
       262.6404 | 224
       263.7342 | 32
       266.4844 | 48
       269.5512 | 208
       271.0975 | 224
       272.1852 | 32
       275.5851 | 64
       278.6521 | 208
       280.6545 | 224
       281.7356 | 32
       285.4693 | 48
       288.5356 | 208
       290.5680 | 224
       291.6524 | 32
       295.7194 | 64
       298.7867 | 208
       300.6939 | 224
       301.7859 | 32
       304.6365 | 64
       307.7032 | 208
       309.1916 | 224
       310.2867 | 32
       314.2373 | 48
       317.3039 | 208
       318.9420 | 224
       320.0373 | 32
       323.2710 | 64
       326.3376 | 208
       328.1531 | 224
       329.2378 | 32
       332.7881 | 48
       335.8546 | 208
       337.4018 | 224
       338.4883 | 32
       342.6062 | 64
       345.6719 | 208
       347.2201 | 224
       348.3058 | 32
       351.4056 | 48
       354.4728 | 208
       356.2326 | 224
       357.3230 | 32
       360.9061 | 48
       363.9733 | 208
       366.9097 | 224
       367.9897 | 32
       371.2237 | 64
       374.2902 | 208
       376.5641 | 224
       377.6571 | 32
       381.8076 | 64
       384.8739 | 208
       386.6043 | 224
       387.6908 | 32
       391.7912 | 48
       394.8584 | 208
       396.8896 | 224
       397.9753 | 32
       402.1418 | 64
       405.2091 | 208
       407.1799 | 224
       408.2754 | 32
       411.8757 | 48
       414.9420 | 208
       416.9424 | 224
       418.0256 | 32
       421.5431 | 48
       424.6093 | 208
       426.1871 | 224
       427.2762 | 32
       430.5599 | 64
       433.6267 | 208
       434.9315 | 224
       436.0271 | 32
       439.4768 | 48
       442.5436 | 208
       444.5441 | 224
       445.6272 | 32
       448.6111 | 64
       451.6778 | 208
       453.4082 | 224
