Session Marker Log - Subject 021 - POST Assessment
Date/Time: 2025-07-21 13:52:50
======================================================================

Relative Time (s) | Marker
--------------------------------------------------
        12.4941 | 2
        16.2114 | 3
        19.2780 | 13
        20.9174 | 14
        22.0114 | 2
        26.1788 | 4
        29.2452 | 13
        29.8562 | 14
        30.9458 | 2
        34.5294 | 4
        37.5958 | 13
        38.4770 | 14
        39.5632 | 2
        42.5125 | 3
        45.5800 | 13
        47.3683 | 14
        48.4632 | 2
        51.1966 | 4
        54.2631 | 13
        55.6567 | 14
        56.7468 | 2
        59.7468 | 3
        62.8136 | 13
        63.4212 | 14
        64.5139 | 2
        67.7803 | 3
        70.8475 | 13
        71.3953 | 14
        72.4808 | 2
        76.4312 | 4
        79.4977 | 13
        80.0173 | 15
        81.0982 | 2
        85.0826 | 3
        88.1482 | 13
        89.1797 | 14
        90.2654 | 2
        94.1817 | 4
        97.2490 | 13
        98.3427 | 14
        99.4325 | 2
       102.7326 | 3
       105.7994 | 13
       106.1393 | 14
       107.2325 | 2
       111.0330 | 4
       114.0995 | 13
       115.3127 | 14
       116.4000 | 2
       120.1168 | 4
       123.1834 | 13
       124.3073 | 14
       125.4004 | 2
       128.7173 | 3
       131.7837 | 13
       133.1794 | 14
       134.2678 | 2
       137.3176 | 4
       140.3841 | 13
       142.2930 | 15
       143.3842 | 2
       147.2516 | 3
       150.3181 | 13
       151.1108 | 14
       152.2019 | 2
       155.9524 | 4
       159.0184 | 13
       160.0526 | 14
       161.1357 | 2
       164.4190 | 3
       167.4857 | 13
       168.7635 | 14
       169.8526 | 2
       173.2026 | 4
       176.2699 | 13
       177.3013 | 14
       178.3867 | 2
       181.7197 | 3
       184.7865 | 13
       185.6692 | 14
       186.7533 | 2
       190.5701 | 3
       193.6376 | 13
       195.0939 | 14
       196.1870 | 2
       200.3709 | 4
       203.4377 | 13
       205.2851 | 14
       206.3713 | 2
       210.3886 | 3
       213.4552 | 13
       214.2764 | 14
       215.3715 | 2
       218.6392 | 4
       221.7051 | 13
       222.3149 | 15
       223.4055 | 2
       226.1556 | 4
       229.2222 | 13
       230.8302 | 14
       231.9228 | 2
       235.4891 | 3
       238.5564 | 13
       239.2896 | 14
       240.3730 | 2
       243.8402 | 4
       246.9073 | 13
       247.3655 | 14
       248.4566 | 2
       252.4405 | 3
       255.5070 | 13
       256.9340 | 14
       258.0240 | 2
       261.8407 | 4
       264.9078 | 13
       266.4237 | 15
       267.5078 | 2
       271.1913 | 3
       274.2583 | 13
       275.4734 | 14
       276.5580 | 2
       279.3419 | 3
       282.4080 | 13
       283.3501 | 14
       284.4419 | 2
       287.7758 | 4
       290.8427 | 13
       292.9007 | 14
       293.9923 | 2
       297.6263 | 4
       300.6927 | 13
       301.6956 | 15
       302.7764 | 2
       306.7432 | 3
       309.8102 | 13
       310.5709 | 14
       311.6600 | 2
       315.2269 | 4
       318.2941 | 13
       319.5685 | 14
       320.6606 | 2
       324.3609 | 3
       327.4271 | 13
       329.3973 | 14
       330.4777 | 2
       333.9782 | 3
       337.0449 | 13
       339.8021 | 14
       340.8946 | 2
       343.8285 | 4
       346.8953 | 13
       347.6874 | 14
       348.7782 | 2
       351.9955 | 3
       355.0625 | 13
       356.0965 | 14
       357.1788 | 2
       360.3294 | 4
       363.3960 | 13
       363.9785 | 14
