Session Marker Log - Subject 029 - PRE Assessment
Date/Time: 2025-07-25 11:20:24
======================================================================

Relative Time (s) | Marker
--------------------------------------------------
       214.7553 | 2
       217.6721 | 3
       220.7391 | 13
       223.9153 | 14
       225.0059 | 2
       228.5396 | 4
       231.6065 | 13
       235.0331 | 14
       236.1226 | 2
       239.3234 | 4
       242.3898 | 13
       244.8741 | 14
       245.9572 | 2
       249.9407 | 3
       253.0071 | 13
       257.0430 | 14
       258.1241 | 2
       261.7747 | 4
       264.8412 | 13
       267.5362 | 14
       268.6250 | 2
       271.9250 | 3
       274.9917 | 13
       277.8054 | 14
       278.8922 | 2
       281.7089 | 3
       284.7756 | 13
       287.8626 | 14
       288.9425 | 2
       291.9591 | 4
       295.0261 | 13
       296.9965 | 14
       298.0763 | 2
       301.3098 | 3
       304.3765 | 13
       306.2251 | 14
       307.3104 | 2
       310.0934 | 4
       313.1606 | 13
       315.1018 | 14
       316.1941 | 2
       319.4606 | 3
       322.5279 | 13
       325.5578 | 14
       326.6448 | 2
       329.5947 | 4
       332.6613 | 13
       334.4202 | 14
       335.5112 | 2
       339.5452 | 4
       342.6116 | 13
       344.6406 | 14
       345.7289 | 2
       348.6457 | 3
       351.7125 | 13
       353.4438 | 14
       354.5296 | 2
       357.4296 | 4
       360.4959 | 13
       362.8900 | 14
       363.9793 | 2
       367.4638 | 3
       370.5299 | 13
       372.0457 | 14
       373.1305 | 2
       377.0307 | 4
       380.0972 | 13
       381.5854 | 14
       382.6811 | 2
       385.9143 | 3
       388.9807 | 13
       390.3448 | 14
       391.4314 | 2
       394.8820 | 4
       397.9482 | 13
       400.8297 | 14
       401.9151 | 2
       405.6319 | 3
       408.6989 | 13
       409.9733 | 14
       411.0653 | 2
       414.8994 | 3
       417.9661 | 13
       419.1785 | 14
       420.2659 | 2
       423.7330 | 4
       426.7998 | 13
       428.4675 | 14
       429.5497 | 2
       433.5339 | 3
       436.6000 | 13
       438.5097 | 14
       439.6003 | 2
       442.5338 | 4
       445.6005 | 13
       446.9639 | 14
       448.0506 | 2
       451.8523 | 4
       454.9180 | 13
       456.6723 | 14
       457.7685 | 2
       461.2348 | 3
       464.3019 | 13
       466.3043 | 14
       467.4019 | 2
       470.6851 | 4
       473.7520 | 13
       476.6274 | 14
       477.7191 | 2
       481.8190 | 3
       484.8863 | 13
       486.4019 | 14
       487.4862 | 2
       491.3197 | 4
       494.3866 | 13
       495.7536 | 14
       496.8367 | 2
       500.7203 | 3
       503.7867 | 13
       505.1218 | 14
       506.2038 | 2
       510.1542 | 3
       513.2207 | 13
       514.8593 | 14
       515.9547 | 2
       520.1051 | 4
       523.1714 | 13
       524.5958 | 14
       525.6882 | 2
       529.7383 | 4
       532.8054 | 13
       533.9315 | 14
       535.0223 | 2
       539.0891 | 3
       542.1558 | 13
       543.9160 | 14
       545.0059 | 2
       548.2227 | 4
       551.2896 | 13
       552.5316 | 14
       553.6228 | 2
       557.7901 | 3
       560.8567 | 13
       562.5244 | 14
       563.6070 | 2
       567.4906 | 3
       570.5574 | 13
       572.0732 | 14
       573.1573 | 2
       576.3243 | 4
       579.3909 | 13
       580.6372 | 14
       581.7243 | 2
       585.5412 | 3
       588.6082 | 13
       590.0962 | 14
       591.1916 | 2
       594.2592 | 4
       597.3250 | 13
       598.5409 | 14
