Session Marker Log - Subject 010 - PRE Assessment
Date/Time: 2025-07-09 15:26:41
======================================================================

Relative Time (s) | Marker
--------------------------------------------------
        73.7480 | 32
        76.5981 | 48
        79.6647 | 208
        82.2090 | 224
        83.2988 | 32
        86.5484 | 64
        89.6150 | 208
        92.6374 | 224
        93.7321 | 32
        97.8994 | 64
       100.9661 | 208
       102.9961 | 224
       104.0827 | 32
       106.8831 | 48
       109.9497 | 208
       112.0721 | 224
       113.1667 | 32
       117.0009 | 64
       120.0671 | 208
       121.6094 | 224
       122.7002 | 32
       126.1502 | 48
       129.2174 | 208
       131.1875 | 224
       132.2677 | 32
       136.1680 | 48
       139.2347 | 208
       140.5700 | 224
       141.6512 | 32
       144.4683 | 64
       147.5349 | 208
       148.2654 | 224
       149.3520 | 32
       152.1524 | 48
       155.2189 | 208
       157.5184 | 224
       158.6023 | 32
       161.6357 | 64
       164.7024 | 208
       165.6737 | 224
       166.7693 | 32
       170.5863 | 48
       173.6534 | 208
       174.8692 | 224
       175.9533 | 32
       179.7368 | 64
       182.8036 | 208
       183.6233 | 224
       184.7035 | 32
       188.7370 | 64
       191.8044 | 208
       192.7383 | 224
       193.8207 | 32
       197.8708 | 48
       200.9378 | 208
       201.4258 | 224
       202.5214 | 32
       205.2216 | 64
       208.2885 | 208
       209.0469 | 224
       210.1384 | 32
       213.2219 | 48
       216.2887 | 208
       217.3190 | 224
       218.4054 | 32
       221.2233 | 64
       224.2893 | 208
       225.4113 | 224
       226.5062 | 32
       229.2560 | 48
       232.3227 | 208
       233.9290 | 224
       235.0230 | 32
       237.7564 | 64
       240.8229 | 208
       241.8525 | 224
       242.9398 | 32
       246.8404 | 48
       249.9069 | 208
       251.4536 | 224
       252.5410 | 32
       256.3078 | 48
       259.3745 | 208
       260.1663 | 224
       261.2580 | 32
       264.1083 | 64
       267.1748 | 208
       267.9368 | 224
       269.0251 | 32
       272.3750 | 48
       275.4418 | 208
       276.2612 | 224
       277.3420 | 32
       280.1587 | 64
       283.2255 | 208
       283.8354 | 224
       284.9254 | 32
       287.7428 | 64
       290.8087 | 208
       291.5698 | 224
       292.6594 | 32
       296.4430 | 48
       299.5099 | 208
       300.0588 | 224
       301.1432 | 32
       303.8596 | 64
       306.9267 | 208
       307.6242 | 224
       308.7101 | 32
       312.0773 | 48
       315.1438 | 208
       316.7192 | 224
       317.8106 | 32
       321.6775 | 64
       324.7442 | 208
       325.4438 | 224
       326.5278 | 32
       329.8951 | 48
       332.9613 | 208
       334.7457 | 224
       335.8284 | 32
       339.5790 | 48
       342.6456 | 208
       343.4680 | 224
       344.5620 | 32
       347.7787 | 64
       350.8455 | 208
       352.1768 | 224
       353.2626 | 32
       356.1128 | 64
       359.1792 | 208
       360.0892 | 224
       361.1795 | 32
       365.2634 | 48
       368.3296 | 208
       369.5117 | 224
       370.5969 | 32
       373.8805 | 64
       376.9474 | 208
       377.7687 | 224
       378.8638 | 32
       381.6974 | 48
       384.7644 | 208
       385.6791 | 224
       386.7647 | 32
       389.6477 | 48
       392.7147 | 208
       393.5948 | 224
       394.6811 | 32
       398.1813 | 64
       401.2484 | 208
       401.9781 | 224
       403.0651 | 32
       406.2988 | 48
       409.3652 | 208
       410.1240 | 224
       411.2155 | 32
       414.4487 | 64
       417.5156 | 208
       417.9751 | 224
