Session Marker Log - Subject 030 - POST Assessment
Date/Time: 2025-07-25 16:18:16
======================================================================

Relative Time (s) | Marker
--------------------------------------------------
        14.1453 | 32
        17.7788 | 48
        20.8454 | 208
        23.6625 | 224
        24.7458 | 32
        28.1629 | 64
        31.2296 | 208
        32.2333 | 224
        33.3295 | 32
        36.9307 | 64
        39.9967 | 208
        40.6388 | 224
        41.7304 | 32
        45.5134 | 48
        48.5808 | 208
        49.3143 | 224
        50.3974 | 32
        53.6145 | 64
        56.6808 | 208
        57.4411 | 224
        58.5310 | 32
        62.0149 | 48
        65.0815 | 208
        65.9338 | 224
        67.0147 | 32
        70.3150 | 48
        73.3817 | 208
        75.0819 | 240
        76.1654 | 32
        78.9820 | 64
        82.0488 | 208
        82.5663 | 224
        83.6487 | 32
        86.8828 | 48
        89.9495 | 208
        90.6196 | 224
        91.6995 | 32
        94.6330 | 64
        97.6998 | 208
        98.4617 | 224
        99.5496 | 32
       103.4339 | 48
       106.5007 | 208
       107.2609 | 224
       108.3504 | 32
       111.3674 | 64
       114.4342 | 208
       116.3733 | 224
       117.4670 | 32
       120.5841 | 64
       123.6512 | 208
       124.9285 | 224
       126.0182 | 32
       129.0180 | 48
       132.0846 | 208
       132.7246 | 224
       133.8180 | 32
       137.8197 | 64
       140.8855 | 208
       141.7393 | 224
       142.8191 | 32
       145.5353 | 48
       148.6026 | 208
       149.4525 | 224
       150.5361 | 32
       154.4528 | 64
       157.5195 | 208
       159.0047 | 224
       160.0864 | 32
       164.1364 | 48
       167.2035 | 208
       167.8132 | 224
       168.9034 | 32
       172.0206 | 64
       175.0874 | 208
       175.8791 | 224
       176.9874 | 32
       179.8709 | 48
       182.9373 | 208
       183.6983 | 224
       184.7879 | 32
       188.3050 | 48
       191.3712 | 208
       192.0723 | 224
       193.1550 | 32
       196.6219 | 64
       199.6885 | 208
       200.5408 | 224
       201.6218 | 32
       204.7724 | 48
       207.8389 | 208
       208.8426 | 224
       209.9221 | 32
       212.8559 | 64
       215.9229 | 208
       217.7117 | 224
       218.8062 | 32
       222.5729 | 64
       225.6395 | 208
       226.3125 | 224
       227.4064 | 32
       230.3066 | 48
       233.3735 | 208
       233.9831 | 224
       235.0735 | 32
       238.2406 | 64
       241.3073 | 208
       242.0101 | 224
       243.0904 | 32
       246.6409 | 48
       249.7076 | 208
       250.4074 | 224
       251.4910 | 32
       254.8079 | 64
       257.8747 | 208
       258.4834 | 224
       259.5747 | 32
       262.9084 | 48
       265.9749 | 208
       266.5850 | 224
       267.6750 | 32
       270.9421 | 48
       274.0089 | 208
       275.1652 | 224
       276.2590 | 32
       280.0760 | 64
       283.1427 | 208
       284.3578 | 224
       285.4430 | 32
       288.9259 | 64
       291.9930 | 208
       294.1459 | 224
       295.2266 | 32
       299.3271 | 48
       302.3939 | 208
       303.2457 | 224
       304.3269 | 32
       307.6111 | 64
       310.6779 | 208
       311.5289 | 224
       312.6109 | 32
       315.6616 | 48
       318.7277 | 208
       319.4884 | 224
       320.5781 | 32
       324.5450 | 48
       327.6114 | 208
       328.5239 | 224
       329.6115 | 32
       333.0621 | 64
       336.1290 | 208
       337.2517 | 224
       338.3454 | 32
       341.3456 | 48
       344.4122 | 208
       344.9911 | 224
       346.0795 | 32
       349.7129 | 64
       352.7797 | 208
       353.9053 | 224
